#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1413393888555760384,-1.0049230000000000107,0.47888199999999997436,1.3294209999999999638,0.59123434766512006355,0.021446023662315780167,-0.80584388912205229261,0.02447602700544814977,0.0060569999999999998841,0.00078399999999999997469,0.0031029999999999998556,-0.0013840000000000000305,0.025818000000000000671,0.078871999999999997666,0.0033630000000000001038,0.036569999999999998341,0.08919900000000000051
1413393888755760384,-1.004516848447857269,0.47943805217084844994,1.3311844466654381147,0.59119484223889373631,0.021337443772580524937,-0.8058724323659468558,0.02464348373776862125,0.00019166053481655537238,2.5119936321584164507e-05,0.0059107023507934588341,-0.0013558054648225141038,0.025805333925414467022,0.078946568917543979982,0.014841396255896045428,0.036440756238525807975,0.085124205988567611114
1413393889005760512,-1.0039696224014984516,0.47957420046039522799,1.3322907578370224435,0.59194637523897042364,0.021315673672548548362,-0.80531686608259545057,0.024840198420796797546,0.0020955010244360482846,0.0030246013211572570639,0.0045152485202821788027,-0.0012178557672320869994,0.021860749805760592429,0.080335348321985272646,0.012801804780601451494,0.036462909638871748852,0.08573038977369915048
1413393889205760512,-1.003955023348992448,0.47959436362068913473,1.3335163244227756785,0.5921662880813169938,0.021118474887424142777,-0.80515407336518851622,0.025100420344137730488,0.00048017665378807718873,0.002533700737171895416,-0.0012844838680264392475,-0.0008436409897519713463,0.023177061421306825034,0.080294643337049428911,0.0047259937996980503488,0.031975183137535272138,0.084880993055505574163
1413393889405760512,-1.0043544522424456833,0.48098653463632973226,1.3344112020299072618,0.58953638315421796889,0.020884418097372611789,-0.80708333219773631395,0.025301805752213496481,0.0076097566129186278161,0.0094404717159614834343,0.001921675838632348754,-0.00045639896260317539553,0.023703625571272462363,0.08069852251452765135,-0.015349536602440773045,0.013996676814319878451,0.087932085796731437877
1413393889605760512,-1.0026982862442057609,0.4841557500894096977,1.3352464755265849305,0.57638429840215987809,0.019448222562050473256,-0.81662144312143836178,0.023429430554106241147,0.01835445464175311861,0.030051054729653449427,0.03398826873504207785,-0.0013630677661390984846,0.024550691992880336462,0.078199515027069177453,-0.020569904809044012306,0.024581257355006120441,0.089655640287422497248
1413393889805760512,-1.0041305605070047768,0.49159462718908442103,1.365455026116963122,0.56042766330832338717,0.025474960826241468959,-0.82778781627536190957,0.0077427754540965012045,-0.049595922506116732476,0.035251080871830854646,0.31138128550398275207,-0.0014339796691865158186,0.024354972871927903916,0.07963303795032007637,-0.02013799380609477066,0.028051319259844900711,0.089086467503306079885
1413393890005760512,-1.0249479607417291138,0.48838303380811848298,1.4634267959257574176,0.56532510465827934265,0.040728837079663925136,-0.8237271438610188623,-0.015677276614793428378,-0.175386496594106156,-0.092216777135940938837,0.64183589771407323354,-0.0015258805066202143878,0.024040513594375843148,0.079761790767525014845,-0.023166459319844321524,0.034682093439484744379,0.10629233573047591754
1413393890205760512,-1.0616106412080958954,0.45517675185218975376,1.5889386318116809349,0.58029459491835178042,0.031041569463936592027,-0.8138183647311714175,-0.0044244095490242685634,-0.20562974771471090318,-0.22702578684920365903,0.50113213686810376135,-0.0015089188737462421765,0.024123617931811135173,0.079598932245854958634,-0.011649832777738580725,0.053780424948156782539,0.10259877917089776922
1413393890405760512,-1.1026913056466596252,0.40647448949970710341,1.6468150371187026959,0.58453320047491486022,0.020805758558723928819,-0.81107688279036127543,0.0083808868468754228048,-0.20957365075029785184,-0.26068913628693829443,0.083836517518909664526,-0.0019627410005382431128,0.024219586144759379376,0.078352698243889837282,0.014617440544890798054,0.076783059123427352399,0.072191650482226463192
1413393890605760512,-1.1416958040237468186,0.35511142306427739834,1.6505959798938281136,0.60944931798818668955,0.014663452841662715648,-0.79252897602089955598,0.016813630147972380424,-0.16396107967929177129,-0.24354756329071999832,0.027590540725964229907,-0.0022259357385417894229,0.023802634885558712763,0.077702510048096057327,0.02633856114340573859,0.071143527105718099013,0.073827976551142121542
1413393890805760512,-1.1592917702339899932,0.30642748080324505588,1.6529708888718377402,0.59781036420759536831,0.017871600641116550112,-0.80136956372002765558,0.01193653966778302454,-0.032582539650161106148,-0.24049304955194228395,0.039571692359949652007,-0.0022525389398992609613,0.023725593863784016219,0.07785007605627213001,0.068718824338085390813,0.068762165188879273425,0.10896668681953480817
1413393891005760512,-1.1633773336153045985,0.25722979320632005651,1.6688813062633633955,0.58622780740910584996,0.019769942391936412562,-0.80988353792147627086,0.0084410029972860033121,-0.0098362584917061884199,-0.25482936694490371243,0.11155457960098758008,-0.0020587267595131974324,0.023968085135580786266,0.078850749500545158632,0.047943533252241016251,0.066494802242610645537,0.082398108840505829287
1413393891205760512,-1.1646998988096586292,0.20287901374684538802,1.6996056239057890647,0.58555286610095458322,0.020422432323272534521,-0.81034732226628392038,0.0093532075619566883151,-0.006100371973092511349,-0.27751141977794274718,0.1494408127663349739,-0.0019920128611929225661,0.024553762870172798211,0.078448563828085390859,0.02016680523885502202,0.089682810761692169366,0.084529411032298315543
