#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1403636582313555456,4.7116930000000003531,-1.7894749999999999268,0.685224999999999973,0.52551484994336727929,-0.15933734869913518395,-0.83122381907775666487,-0.086694189724438278088,-0.023790999999999999648,-0.016972999999999998505,0.091483999999999995878,-0.0031719999999999999064,0.021267000000000001181,0.078502000000000002333,-0.025266000000000000264,0.13669999999999998819,0.075597999999999998533
1403636582513555456,4.7053793081303316725,-1.7915372148998043311,0.74898755317826892774,0.54457354614679664984,-0.15675397173422442321,-0.8189657108878061198,-0.090398341650383476353,-0.036928291974075301562,0.0097779055563716969074,0.452481143285753451,-0.0031719999999999999064,0.021267000000000001181,0.078502000000000002333,-0.025266000000000000264,0.13669999999999998819,0.075597999999999998533
1403636582713555456,4.7031902481401877125,-1.7868111019190711097,0.8521294657273021933,0.55481683440725215739,-0.15856763257901357322,-0.81051739603173200699,-0.10055021300953161101,0.0009551157838290323665,0.041348872186065026291,0.52965266241357655819,-0.0060427857972968779948,0.0093914307614672773439,0.077328062364846156251,-0.15820064476782197405,0.13938167705201590096,0.13506790141030533547
1403636582913555456,4.7014114755750116004,-1.7757104881036052113,0.97535955036854937727,0.57284322109246499366,-0.17110131749271212387,-0.79414533254944685847,-0.1092099822147782201,0.017662508685082210086,0.045341255082710273105,0.58557984039782284835,-0.0046939943122373990747,0.013581402403824853128,0.08032355702025660571,-0.32686579943302457307,0.14303153130679524541,0.20694574090619072271
1403636583113555456,4.7046163247731840329,-1.7721970598870147029,1.0609522119605800938,0.59116745257082536913,-0.16985608927499937226,-0.77965875660905215039,-0.11757836569507797153,0.015811400277902475098,0.0074655739698919511282,0.16468701273189284562,-0.0023734388242401330271,0.027398783486573485835,0.082759009738076150242,-0.34043666824962542927,0.13757660077663994014,0.29322989839304125503
1403636583313555456,4.7019229690704493763,-1.7728096882740489448,1.0334711674044325669,0.58534668783539345327,-0.16681072314500833276,-0.78422850377979158587,-0.12065296133856937,-0.028161469474058783286,-0.0064312448312305679071,-0.34819242643947745375,-0.0028247604846132552854,0.035762244570091028528,0.08318908459306213754,-0.30134810202105688504,0.13052593049130453706,0.29839629389430338824
1403636583513555456,4.7011557271376123168,-1.7689558272395502492,0.92534125594664473624,0.57690777437436080444,-0.16194922475513817695,-0.7923851000687636148,-0.11449832011445779112,0.023149188486773823736,0.013914438552490724504,-0.58682985512369378878,-0.0046821360037518147679,0.027466256728660841391,0.083242140357288094132,-0.18883578099484610302,0.124268108415543449,0.29848873533221154108
1403636583713555456,4.7090596660425410036,-1.7691400547468152382,0.80117497058482789463,0.55470741115932853393,-0.16462006667569445417,-0.8085573983391688424,-0.10713304273313710435,0.053044132844255152681,-0.024944005378422805241,-0.54779469373837863522,-0.0050727123035188316502,0.020664421275601401601,0.079540901451774975728,-0.15875932039058754386,0.14583701092933426535,0.25005946336475787239
1403636583913555456,4.7202076069844549622,-1.7730445933509684231,0.7096018503854852888,0.5271234682872286692,-0.17010046902889230935,-0.82688519411945593518,-0.097576011417611838161,0.060840109382569139418,-0.022054775222241126964,-0.30150279640529381586,-0.004703592961535087158,0.018889577761386611154,0.07785325953022254053,-0.11220124120375540855,0.15896217993324043838,0.22590704910842673847
1403636584113555456,4.7287651019778342842,-1.7792024132998722763,0.69352504358887889779,0.52460105387867128623,-0.15968929962147929147,-0.83129864234039874127,-0.091082570805618864873,0.0022111178923004373882,-0.006080633351976234835,0.20239345437562475394,-0.0044290032984664008328,0.019395911576422675271,0.077748228034856231572,-0.085575902068568368564,0.15808133623455283834,0.2086630643883467251
1403636584313555456,4.7232975338002720633,-1.7780783439483078823,0.77751684373773555237,0.52822218393255304658,-0.15679562000216901163,-0.82968235617021102168,-0.089941632207723221093,-0.041950794329023530227,0.025086253535586272578,0.6024628294113404392,-0.004169165834539666389,0.01750146709752645538,0.077676658726541142341,-0.066852928278856360578,0.18033348211291161389,0.11388366353528915631
1403636584513555456,4.7090448835222638024,-1.7677580641665824324,0.9193162002302552871,0.53611087124636924717,-0.15458248148503067609,-0.82327582007614907855,-0.10476791884055360049,-0.076603065424068569889,0.053447812567645490434,0.78129135838630481281,-0.0047619839289274401919,0.016456024360795885875,0.077933531473131589795,-0.062244153646592345619,0.18023910141068813506,0.099746917963480549729
1403636584713555456,4.6972896817227960398,-1.7597133982848993661,1.0680267490137624886,0.56489205908781037202,-0.16012938719648667218,-0.80093947277263521922,-0.11755846129847967452,-0.021860273796146658526,0.026193195930604824817,0.68139044107620716506,-0.0046005942293319192909,0.017068099133188144312,0.077491531288977344438,-0.026301073795436197278,0.18594579506310496275,0.10318202512048253727
1403636584913555456,4.6968353112464225063,-1.7619709265245198093,1.1693141546832224176,0.58861742720224463632,-0.164513181797443786,-0.78168783574609046472,-0.12448751604817870353,0.01653250271495565471,-0.03381576229174798609,0.29190281335243822847,-0.0043263971183679231572,0.018078372725616829314,0.078060680993368852798,0.0051393425476311191402,0.19823582405565695619,0.0706773184791694431
1403636585113555456,4.6969946826882340574,-1.7654625625542443856,1.1681400670886321613,0.58750238611211014206,-0.17232522004259079318,-0.78089455578279509673,-0.12418549443654756936,-0.0063240952459450126832,-0.013984707502400951437,-0.28936428225110760737,-0.0042128064170876495034,0.018484553847404029681,0.078085720269874148158,-0.0021723578304633974628,0.19437642372933966461,0.074206400322701912553
1403636585313555456,4.697700622424396677,-1.7609246482428386749,1.0768341896717137374,0.57553228672492406925,-0.17536041694183696071,-0.78750291508461622847,-0.1339109448581543016,0.014409767685937501652,0.037760217304144035044,-0.55847124397022152031,-0.0044063099909578476443,0.018553342271821204879,0.078063316462687618036,-0.018458658256345329696,0.19065905378374578549,0.055786524659921038483
1403636585513555456,4.7031157347798302482,-1.7570954893107779693,0.96574696247115454639,0.56185616613924527218,-0.16679406718447997715,-0.79915707275021174993,-0.13392770654898647487,0.05809053151574999907,-0.010246830851422795289,-0.52109795188104190977,-0.0040686383652256026544,0.019330391417658208952,0.078154882682357207369,-0.053526450922343822569,0.20019804559191820004,0.028308569656767302442
1403636585713555456,4.722803721327508697,-1.7648099311072891204,0.88623090158488448953,0.54574686729371646443,-0.15824993862548364376,-0.81591271845080881597,-0.10726855502764733041,0.11227575733981905171,-0.049688569217077066531,-0.25661329928513637588,-0.0038759123066900926131,0.020048351377135367052,0.078753074214087656624,-0.066002281974514340201,0.17393431397423420037,-0.012264142262277972356
1403636585913555456,4.7421776664793879874,-1.7729555997155126423,0.8640816809501149498,0.52136373263980584358,-0.16370629663933325415,-0.83351440600219695032,-0.082176198708815553773,0.084815142091485856701,-0.035950761058109056978,-0.010440691354040255653,-0.0041728214503780284433,0.019647416503927723347,0.07866189318188229751,-0.084187051216614655624,0.18857709354164223226,0.0066569127849578670075
1403636586113555456,4.7527560658085610257,-1.776554998551467035,0.86904246326448986171,-0.48052174295444194385,0.18272044196201187027,0.85364103238211475055,0.083984089252116214674,0.035957878697495136711,-0.040573683147383951542,0.055471612806784011129,-0.0041490126508085898444,0.020166847348163707832,0.078329144826933427836,-0.08129161029475728828,0.20353247387835132765,0.039066991294023495351
1403636586313555456,4.7621865320634304553,-1.7880394399527546057,0.87782826597500362986,-0.4471381884918024241,0.19815270977306861933,0.86853420943552517297,0.080597378211013911975,0.072830145590694561619,-0.053158382725205330366,0.030996241738199491883,-0.0040304251956042782407,0.019631046881637446294,0.078794442118940391517,-0.082086936752542652429,0.21393663444861421574,-0.014678794585360546709
1403636586513555456,4.7821452152532488711,-1.7951072568521562189,0.88158426031908387888,-0.41279886506858959327,0.2055874152894232032,0.88438134639419874183,0.07242680323814990051,0.10288880424913590672,-0.0017712678339969107916,0.023073234189056820304,-0.0040268619884889934185,0.019551687180394478754,0.078930644425772661377,-0.080956849079383025325,0.2105096576599030378,-0.01383486893230084086
1403636586713555456,4.7948257086146579553,-1.7846017443154693627,0.89011020431764820149,-0.40536437057227059366,0.20376082168077064294,0.88858690773385573536,0.067980689313523842698,0.024630234803741934968,0.085802215098793002679,0.033844019953723207539,-0.0040590179048599446185,0.01955389622100499325,0.078869530953556782338,-0.081249923372770760377,0.21474253735967893664,0.0037047510598969893292
1403636586913555456,4.7935609596090191786,-1.7687805214558771638,0.89196311643130865576,-0.41982904741800530779,0.1974129612560423519,0.88345434412268530888,0.065800422494938393125,-0.032548841198453380696,0.041509169446369779954,-0.010126229820308342566,-0.0039970923092837624957,0.019647551385325538048,0.078869876869119240337,-0.077580249071416140794,0.21308237725102449622,0.0062647815366261468129
1403636587113555456,4.7853003131395874803,-1.7607762667985500382,0.89122426671966326062,-0.42092110775776947484,0.18732076970436559171,0.88525876725993279948,0.064070274729280077275,-0.035929235060006871338,0.055051203563646643191,-0.0033972778079900648081,-0.0037489716022536799002,0.019871691837401478375,0.078797053742640801866,-0.081639616426538150207,0.20743433871100552812,0.0047692724248304717641
1403636587313555456,4.7819881134958759361,-1.738470683095955982,0.88992911827602594332,-0.41603102069274372488,0.18724550167118739208,0.88765785320365475641,0.063043001768721518285,0.0059495759380494691801,0.18333921691636873019,-0.010071966046987883975,-0.0035316761597174004157,0.020004579464380244092,0.07874035203749923939,-0.099937789101496046773,0.19806058890454281141,0.0096072513568350274837
1403636587513555456,4.7876271750670591487,-1.6902052868381272077,0.88913680694075003519,-0.41261627738080330907,0.19491381192459245053,0.88767527337653462371,0.062003977009429042666,0.067527579933687326141,0.29755773953841191393,-0.0027596471510156570656,-0.0035465172241004902336,0.020110868807329419089,0.078778248096362024633,-0.1014819527591197118,0.19914442273938121053,0.0094320444771436046799
1403636587713555456,4.8043232835987081941,-1.6216436200699881898,0.89236570646309654187,-0.4168572098467406839,0.2052195839824044743,0.88317967489567938966,0.064548287437243695441,0.088926870787022493925,0.37107837276943594906,0.031510468490022640331,-0.0034933345996767633905,0.020132364242210168404,0.078592808920864717925,-0.10066550160062362473,0.20693731070601409372,0.011326909469344403208
1403636587913555456,4.8238493555041337402,-1.5489254379371368842,0.89383381268837869271,-0.42139838302488491495,0.21903765705288799626,0.87712473637480736777,0.071821998152209742816,0.1118792649610840656,0.33875050858634492279,-0.026684243656488294133,-0.0033963875502446873311,0.020273816077426197457,0.078596225547243284137,-0.090228529921996813989,0.19878104610463420698,0.0055100317825774632052
1403636588113555456,4.8433776191801065636,-1.4912251053969340919,0.88517074399323703027,-0.40380397435438541986,0.23213138952132944537,0.8814769818219976294,0.078211864887949816838,0.078690451607009714863,0.22420170900511127154,-0.051968586114272685705,-0.0035330014874743647171,0.020351063288926204975,0.078658890217489632612,-0.080360010559769212701,0.21969825060354350454,0.0069209383266618847846
1403636588313555456,4.8529279602014421258,-1.4609000277088035613,0.87694778373873172317,-0.40450254947763064628,0.23177269585600857038,0.88142632826669387036,0.076224872043607158623,0.023007259820212410534,0.067835906114798491529,-0.026974845688004487482,-0.0035758107848850701448,0.020330186682179857832,0.078825564413054785562,-0.080834896010225809615,0.21942743436684056246,0.0057919069004404221887
1403636588513555456,4.8542304714867272608,-1.4635682676642607358,0.87425956132770221707,-0.40809300211518928503,0.23225616283241073967,0.87971330894678134715,0.075415339323055052834,-0.0065311412834672712135,-0.093328262405172709992,0.019328315360866994699,-0.0035874042448346258639,0.020431612220597479557,0.078870108774320449307,-0.080488620336258809296,0.20966470175030355039,0.005146706790478050228
1403636588713555456,4.8485058196807671038,-1.4993399659197943485,0.88106376468853653261,-0.40889524285563544348,0.23077051112765539775,0.87981377139956029598,0.074466859509992280874,-0.039482942249893210329,-0.26101245559963653919,0.017699888727290152141,-0.003547816607510067069,0.020502004714352144166,0.078978814393630733526,-0.082790332865347565638,0.20631185910437316311,0.012212936047990683233
1403636588913555456,4.8353690094719929959,-1.5611941613751163516,0.88285560239437432806,-0.40709318556833073988,0.22378466067107721793,0.88303663160239453944,0.067169016141782472706,-0.086457483617676328391,-0.36562014693912459062,0.019766508498346775646,-0.0033143105986552785606,0.020694466440424583858,0.079182168406222525059,-0.082437847074866302255,0.18311865990505404866,0.025330484820098787824
1403636589113555456,4.8164912795508625365,-1.6425611165050990614,0.89172932725054820935,-0.41566407707185620835,0.2120539396115560804,0.88230955754779860634,0.062119104725328111449,-0.1080625811704056527,-0.43205918788591313184,0.067103626460305237922,-0.0030686326040613404013,0.020752420695424673297,0.079253489113854186376,-0.081510818595619760618,0.18594197739680079495,0.026080533079484269354
