1403637131588318976,-0.00019,0.00001,-0.00037,-0.10243,0.78692,0.07823,0.60345,-0.00210,0.00120,-0.00115,
1403637131688318976,-0.00013,0.00012,-0.00031,-0.10275,0.78696,0.07857,0.60330,-0.00023,-0.00246,0.00146,
1403637131788319232,-0.00013,0.00001,-0.00032,-0.10232,0.78695,0.07852,0.60338,-0.00153,0.00498,-0.00143,
1403637131888318976,-0.00013,-0.00004,-0.00029,-0.10196,0.78699,0.07819,0.60344,-0.00123,-0.00333,-0.00111,
1403637131988318976,-0.00017,-0.00003,-0.00032,-0.10180,0.78706,0.07835,0.60335,0.00263,-0.00070,-0.00034,
1403637132088318976,-0.00007,-0.00016,-0.00028,-0.10122,0.78700,0.07847,0.60352,0.00218,-0.00131,0.00093,
1403637132188318976,-0.00005,-0.00022,-0.00025,-0.10103,0.78702,0.07838,0.60353,-0.00291,0.00460,-0.00045,
1403637132288319232,-0.00005,-0.00022,-0.00025,-0.10095,0.78703,0.07868,0.60349,0.00275,0.00332,0.00076,
1403637132388318976,-0.00005,0.00000,-0.00024,-0.10178,0.78693,0.07799,0.60357,-0.00079,-0.00042,0.00025,
1403637132488318976,-0.00010,-0.00018,-0.00027,-0.10098,0.78701,0.07838,0.60355,-0.00099,0.00127,-0.00058,
1403637132588318976,0.00004,-0.00036,-0.00026,-0.10036,0.78698,0.07890,0.60363,-0.00014,-0.00206,-0.00055,
1403637132688318976,0.00004,-0.00013,-0.00021,-0.10125,0.78701,0.07827,0.60352,0.00012,0.00252,0.00113,
1403637132788319232,0.00008,-0.00004,-0.00016,-0.10144,0.78694,0.07824,0.60359,0.00369,-0.00362,0.00173,
1403637132888318976,0.00015,-0.00014,-0.00004,-0.10174,0.78682,0.07781,0.60374,0.00177,-0.00182,0.00313,
1403637132988318976,0.00028,0.00004,0.00012,-0.10219,0.78704,0.07692,0.60349,0.00033,0.00895,-0.00097,
1403637133088318976,0.00009,0.00005,0.00053,-0.10183,0.78689,0.07712,0.60373,-0.01820,-0.00634,0.01772,
