# timestamp tx ty tz qx qy qz qw
1.403636858651666403e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.671119098366384337e-02 -8.081962878606568923e-01 0.000000000000000000e+00 5.838956700183023374e-01
1.403636858701666594e+09 1.625716686248779297e-05 2.350223949179053307e-04 -1.316238194704055786e-05 -7.795485359577794537e-02 -8.088589393525956739e-01 -1.947960576323449567e-03 5.828091132436485911e-01
1.403636858751666546e+09 8.279352914541959763e-05 1.400630222633481026e-03 1.300862058997154236e-03 -7.901448651148094970e-02 -8.098733913249186456e-01 -3.989408670840276401e-03 5.812451165933864017e-01
1.403636858801666737e+09 -9.328508167527616024e-05 3.511769464239478111e-03 3.538839519023895264e-03 -8.017285436437147916e-02 -8.106533998949088105e-01 -4.624850772950594817e-03 5.799930942840806347e-01
1.403636858851666451e+09 4.641758743673563004e-03 9.850539267063140869e-03 1.046333275735378265e-02 -7.647856805103953048e-02 -8.117021637183188254e-01 -1.247097974293694816e-02 5.789085426111048038e-01
1.403636858901666641e+09 6.341362837702035904e-03 1.437715068459510803e-02 1.580108888447284698e-02 -7.800708267080917746e-02 -8.095820681330572199e-01 -1.454186356732537801e-02 5.816186931440399110e-01
1.403636858951666594e+09 7.681508082896471024e-03 1.986196264624595642e-02 2.293297089636325836e-02 -8.194020302084838170e-02 -8.089218648400131606e-01 -1.296707694395153772e-02 5.820335683001345295e-01
1.403636859001666546e+09 8.402139879763126373e-03 2.564284577965736389e-02 2.987518906593322754e-02 -8.414714112858785733e-02 -8.084164809681095853e-01 -1.404448114173317309e-02 5.823957455961392693e-01
1.403636859051666498e+09 1.024537347257137299e-02 3.091441467404365540e-02 3.803168237209320068e-02 -8.415187096325572880e-02 -8.068814225953693242e-01 -1.746464695768100428e-02 5.844277702081757120e-01
1.403636859101666689e+09 1.089400239288806915e-02 3.636381775140762329e-02 4.659499600529670715e-02 -8.542035733099054284e-02 -8.088919612610878662e-01 -1.852741349575572419e-02 5.814240212700141353e-01
1.403636859151666403e+09 1.189516950398683548e-02 4.131772369146347046e-02 5.391049385070800781e-02 -8.579634844624543788e-02 -8.110464782554778207e-01 -2.045306928651081935e-02 5.782942751397757153e-01
1.403636859201666594e+09 1.226256508380174637e-02 4.587580263614654541e-02 6.050020456314086914e-02 -8.701723248127180010e-02 -8.130425382178649851e-01 -2.077707132265193407e-02 5.752896188936537092e-01
1.403636859251666546e+09 1.281218510121107101e-02 5.006987974047660828e-02 6.879981607198715210e-02 -8.799003433740114344e-02 -8.146621236815900780e-01 -2.382661672951800341e-02 5.727265232474652024e-01
1.403636859301666737e+09 1.351904869079589844e-02 5.361183360219001770e-02 7.865987718105316162e-02 -8.978440804924425755e-02 -8.143406009067354345e-01 -2.677262595893854791e-02 5.727751498497178906e-01
1.403636859351666451e+09 1.556896604597568512e-02 5.554812774062156677e-02 8.957067131996154785e-02 -8.980423546796854894e-02 -8.122880087700068419e-01 -3.147258838265119124e-02 5.754414533911916818e-01
1.403636859401666641e+09 1.636685058474540710e-02 5.958095937967300415e-02 1.056629568338394165e-01 -9.079596109062770815e-02 -8.113374449873231864e-01 -3.440435120391333729e-02 5.764581376208591790e-01
1.403636859451666594e+09 1.652270369231700897e-02 6.433538347482681274e-02 1.254301369190216064e-01 -9.211741637432570295e-02 -8.118385892533719339e-01 -3.569580338754135829e-02 5.754635489934457615e-01
1.403636859501666546e+09 1.589079946279525757e-02 6.802719086408615112e-02 1.461591273546218872e-01 -9.296743034783724879e-02 -8.138886276261212416e-01 -3.757067108800010713e-02 5.723030695264409440e-01
1.403636859551666498e+09 1.461249962449073792e-02 7.064410299062728882e-02 1.665430963039398193e-01 -9.357947680753143926e-02 -8.158039893752047078e-01 -4.073279274633714864e-02 5.692517650697394016e-01
1.403636859601666689e+09 1.266267616301774979e-02 7.304280251264572144e-02 1.872151345014572144e-01 -9.459179634038637763e-02 -8.161393995068443319e-01 -4.572472718545415871e-02 5.682236548767766182e-01
1.403636859651666403e+09 1.073777396231889725e-02 7.516649365425109863e-02 2.079284489154815674e-01 -9.571501216275092594e-02 -8.147012888140735543e-01 -5.102666653307742078e-02 5.696461408224353651e-01
1.403636859701666594e+09 8.032604120671749115e-03 7.715477049350738525e-02 2.297536879777908325e-01 -9.720640555790324711e-02 -8.118066103911523168e-01 -5.409070021267987222e-02 5.732321852393165162e-01
1.403636859751666546e+09 5.567130632698535919e-03 7.903034240007400513e-02 2.534605264663696289e-01 -9.712172202897398354e-02 -8.085029020505477559e-01 -5.904931435790160277e-02 5.774111247281531467e-01
1.403636859801666737e+09 3.141443245112895966e-03 8.063093572854995728e-02 2.771219313144683838e-01 -9.640382368438865646e-02 -8.058600514445197760e-01 -6.465144793483963703e-02 5.806169740412296942e-01
1.403636859851666451e+09 1.832123263739049435e-03 8.225701749324798584e-02 3.005339801311492920e-01 -9.548633017950358681e-02 -8.035569342955223293e-01 -6.992242098872042400e-02 5.833433544127409887e-01
1.403636859901666641e+09 1.236140844412147999e-03 8.282978832721710205e-02 3.212940096855163574e-01 -9.523725015503624325e-02 -8.021237434006076583e-01 -7.264229278360159747e-02 5.850217634883719819e-01
1.403636859951666594e+09 1.124733127653598785e-03 8.300402760505676270e-02 3.396651148796081543e-01 -9.577269625424729427e-02 -8.011543561093978916e-01 -7.404979888129521737e-02 5.860852460391470231e-01
1.403636860001666546e+09 1.480998937040567398e-03 8.392083644866943359e-02 3.555886149406433105e-01 -9.638728319001013678e-02 -8.009063676179200009e-01 -7.588966441858759071e-02 5.860880827851325803e-01
1.403636860051666498e+09 2.717512892559170723e-03 8.564038574695587158e-02 3.656134009361267090e-01 -9.744608701911280924e-02 -8.011518946674320851e-01 -7.773847522658318410e-02 5.853346318687228100e-01
1.403636860101666689e+09 3.408964024856686592e-03 8.805026859045028687e-02 3.674653768539428711e-01 -1.000301833770581295e-01 -8.019586766974152736e-01 -7.771539077013768504e-02 5.837949651382131622e-01
1.403636860151666403e+09 3.981320187449455261e-03 9.054061770439147949e-02 3.605667650699615479e-01 -1.016264114000177687e-01 -8.034884954930039402e-01 -7.698060596360974117e-02 5.815086383036960349e-01
1.403636860201666594e+09 5.419082473963499069e-03 9.240230917930603027e-02 3.444334566593170166e-01 -1.029138075433259636e-01 -8.054587507659597412e-01 -7.565822884220131661e-02 5.787234066805452271e-01
1.403636860251666546e+09 6.960812956094741821e-03 9.330414235591888428e-02 3.215917050838470459e-01 -1.045202896156772476e-01 -8.083543067395145831e-01 -7.213803278971850363e-02 5.748346962906493163e-01
1.403636860301666737e+09 8.809622377157211304e-03 9.334406256675720215e-02 2.934721708297729492e-01 -1.065880551812187910e-01 -8.125485521664337352e-01 -6.879737515906451939e-02 5.689206957354784322e-01
1.403636860351666451e+09 1.099465321749448776e-02 9.337501227855682373e-02 2.642006874084472656e-01 -1.089350967547575572e-01 -8.180467590383558862e-01 -6.675703908437714829e-02 5.607817244298897164e-01
1.403636860401666641e+09 1.351267378777265549e-02 9.329391270875930786e-02 2.350093275308609009e-01 -1.121050685340850422e-01 -8.241363494169101633e-01 -6.436208145422162019e-02 5.514428833973802346e-01
1.403636860451666594e+09 1.672305352985858917e-02 9.308305382728576660e-02 2.059400975704193115e-01 -1.150308495749756688e-01 -8.300012500535109972e-01 -6.194862090585525477e-02 5.422436693254528706e-01
