# timestamp tx ty tz qx qy qz qw
1.413393886005760670e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.881542707876405346e-02 -8.124817800009447311e-01 0.000000000000000000e+00 5.826828784770841096e-01
1.413393886055760384e+09 -2.641500905156135559e-04 -8.237080182880163193e-04 -9.070243686437606812e-05 1.879550200629295786e-02 -8.124108945945840432e-01 -5.360861535537310131e-05 5.827823475144691123e-01
1.413393886105760574e+09 -8.590287179686129093e-04 -2.735278569161891937e-03 -3.019310534000396729e-04 1.867220927153772150e-02 -8.124630467951050594e-01 2.318870979484899061e-05 5.827136051746335532e-01
1.413393886155760527e+09 -1.737177139148116112e-03 -5.668626632541418076e-03 -4.036016762256622314e-04 1.864280668503120672e-02 -8.124472792351854489e-01 -2.753235719186925598e-05 5.827365300581544005e-01
1.413393886205760717e+09 -1.331173261860385537e-04 1.686284958850592375e-04 2.023924171226099133e-04 7.353838430758750412e-03 -8.092650742050491175e-01 1.585244823725580343e-02 5.871836685544955525e-01
1.413393886255760431e+09 -1.346826466033235192e-04 1.514471077825874090e-04 1.922715164255350828e-04 6.944304415041791835e-03 -8.088196070231291612e-01 1.637320689018029532e-02 5.877878341946807250e-01
1.413393886305760622e+09 -7.717154221609234810e-05 4.996304778615012765e-05 2.130202046828344464e-04 7.313005181364899687e-03 -8.088662647392454996e-01 1.575200077906550519e-02 5.877361314343831911e-01
1.413393886355760574e+09 -4.363191692391410470e-05 1.694724778644740582e-04 2.654550189618021250e-04 6.517180536850342848e-03 -8.089447405953225090e-01 1.683370352466708950e-02 5.876074875685810550e-01
1.413393886405760527e+09 -8.389197319047525525e-05 3.055006091017276049e-04 2.449995372444391251e-04 5.712000831026829879e-03 -8.088619897540310077e-01 1.805033630088513294e-02 5.876936616444667916e-01
1.413393886455760479e+09 -4.346319474279880524e-05 2.351095172343775630e-04 2.939800615422427654e-04 6.333486353094719412e-03 -8.088641392886551928e-01 1.719656135488049215e-02 5.877099364491008560e-01
1.413393886505760670e+09 -2.052490526693873107e-05 1.974722690647467971e-04 2.555933024268597364e-04 6.407187121879476949e-03 -8.088875162451323320e-01 1.701769180050945879e-02 5.876821693583607065e-01
1.413393886555760384e+09 -4.036146128783002496e-05 2.204247284680604935e-04 2.627027861308306456e-04 6.333845300351753291e-03 -8.088218100860785631e-01 1.711975311333030839e-02 5.877704279615720839e-01
1.413393886605760574e+09 -3.809683767030946910e-05 1.830242399591952562e-04 2.099120902130380273e-04 6.346686892249984654e-03 -8.088334392718680155e-01 1.712667982268645597e-02 5.877540845620592425e-01
1.413393886655760527e+09 -1.278444960917113349e-05 1.274149835808202624e-04 1.349306257907301188e-04 6.375267580573434380e-03 -8.088818723389273879e-01 1.705604465959436114e-02 5.876891728671860271e-01
1.413393886705760717e+09 1.378220713377231732e-05 1.669780031079426408e-04 2.159616415156051517e-04 6.395366119607661867e-03 -8.088733658052144060e-01 1.711868949442842472e-02 5.876988411194405959e-01
1.413393886755760431e+09 3.894845576724037528e-05 2.686209918465465307e-04 3.362649295013397932e-04 6.377485875906346163e-03 -8.088712470577588132e-01 1.718022940100500176e-02 5.877001557553457323e-01
1.413393886805760622e+09 6.723967089783400297e-05 3.187150869052857161e-04 4.016799794044345617e-04 6.391280314683227444e-03 -8.089494088858960597e-01 1.709414082947378205e-02 5.875949248831210392e-01
1.413393886855760574e+09 5.531442366191186011e-05 1.939049398060888052e-04 4.792672407347708941e-04 6.397700117809477539e-03 -8.089651700994248129e-01 1.703706680318415809e-02 5.875748134101348441e-01
1.413393886905760527e+09 1.805253996280953288e-04 2.359974168939515948e-04 4.762305179610848427e-04 6.474665605875713423e-03 -8.089821056402610733e-01 1.700323947054958179e-02 5.875516328856966730e-01
1.413393886955760479e+09 9.476389823248609900e-05 2.158123679691925645e-04 5.671450635418295860e-04 6.409541217951958934e-03 -8.091018770534266213e-01 1.713727595485685373e-02 5.873835068359040124e-01
1.413393887005760670e+09 8.547227480448782444e-05 1.246879401151090860e-04 5.405022529885172844e-04 6.418240679082050544e-03 -8.091590359043135949e-01 1.712312599862367279e-02 5.873050820119153359e-01
1.413393887055760384e+09 3.630713035818189383e-05 1.182385494757909328e-05 5.214129923842847347e-04 6.406029500251906456e-03 -8.091632488765708731e-01 1.708907211851152727e-02 5.873004027477614075e-01
1.413393887105760574e+09 -8.918427738535683602e-06 -4.492576408665627241e-05 4.990136949345469475e-04 6.383976482742814880e-03 -8.092592426859981369e-01 1.701744348586574709e-02 5.871704433882535268e-01
1.413393887155760527e+09 8.768303814576938748e-06 -7.065109457471407950e-06 5.260314210318028927e-04 6.336546748465348051e-03 -8.092316702554815944e-01 1.707517980617898404e-02 5.872072804942174429e-01
1.413393887205760717e+09 7.462185021722689271e-05 4.905507739749737084e-05 5.235271528363227844e-04 6.379791326405755830e-03 -8.092166516288825662e-01 1.710197273487238864e-02 5.872267292262390859e-01
1.413393887255760431e+09 5.745865564676932991e-05 7.611305773025378585e-05 6.066770874895155430e-04 6.399464267806452035e-03 -8.092582745926744092e-01 1.723001508641960888e-02 5.871654097786198623e-01
1.413393887305760622e+09 1.860790143837220967e-05 -6.912576645845547318e-05 5.450046155601739883e-04 6.438910445571306360e-03 -8.092814025127095245e-01 1.708506779538305695e-02 5.871373369474665038e-01
1.413393887355760574e+09 -6.984452920733019710e-05 -2.331716532353311777e-04 5.400332738645374775e-04 6.382589993348906747e-03 -8.092579630601168805e-01 1.697101586018853400e-02 5.871735658129038082e-01
1.413393887405760527e+09 -1.313865795964375138e-04 -2.203475014539435506e-04 5.041948752477765083e-04 6.359985332742104994e-03 -8.093194667390161134e-01 1.691716102862886664e-02 5.870905901192533527e-01
1.413393887455760479e+09 -1.182916239486075938e-04 -8.582285954616963863e-05 5.403663963079452515e-04 6.311837181109832690e-03 -8.093401274389246947e-01 1.709699834064270715e-02 5.870574175293965524e-01
1.413393887505760670e+09 -6.147216481622308493e-05 -4.552526661427691579e-05 5.069394828751683235e-04 6.395198874271610344e-03 -8.093362455435734182e-01 1.715368406009466079e-02 5.870602134397779892e-01
1.413393887555760384e+09 -3.366768214618787169e-05 -8.909002644941210747e-05 5.729607655666768551e-04 6.413051423185956237e-03 -8.092912473772174708e-01 1.713815898350697781e-02 5.871225027170455801e-01
1.413393887605760574e+09 -6.568594835698604584e-05 -1.951924059540033340e-04 6.089228554628789425e-04 6.497506915187733871e-03 -8.092568431551734331e-01 1.677311566698655443e-02 5.871795354073844342e-01
1.413393887655760527e+09 -1.817823431338183582e-05 -1.761660532793030143e-04 9.585535735823214054e-04 6.264701381953954699e-03 -8.090432748413476371e-01 1.704817237057663568e-02 5.874683759738950073e-01
1.413393887705760717e+09 -4.941854422213509679e-05 -3.186013782396912575e-04 5.662133917212486267e-04 6.198918295036522433e-03 -8.091279070043523314e-01 1.709955702554598334e-02 5.873510097618440673e-01
1.413393887755760431e+09 -9.947632497642189264e-05 -3.422207082621753216e-04 7.100190850906074047e-04 6.233639635991901524e-03 -8.090338810957830029e-01 1.708514325716073076e-02 5.874805689177005075e-01
1.413393887805760622e+09 -4.523648385656997561e-05 -2.496705856174230576e-04 5.913840141147375107e-04 6.354927942353938604e-03 -8.091938997062771977e-01 1.700819450100534216e-02 5.872610738749937109e-01
1.413393887855760574e+09 -9.411304199602454901e-05 -3.225478867534548044e-04 6.119833560660481453e-04 6.306804252040780663e-03 -8.091533185482042700e-01 1.706296578351321550e-02 5.873159171189092920e-01
1.413393887905760527e+09 -2.638792102516163141e-05 -3.315061621833592653e-04 3.842690784949809313e-04 6.363710440516041900e-03 -8.093125290213066814e-01 1.696536517588457041e-02 5.870987224845705121e-01
1.413393887955760479e+09 -2.674431561899837106e-05 -3.579565091058611870e-04 5.512071656994521618e-04 6.312339637810249204e-03 -8.092540592839317926e-01 1.711346660889617385e-02 5.871755709848647253e-01
1.413393888005760670e+09 -3.367817043908871710e-05 -2.233265695394948125e-04 4.774679837282747030e-04 6.420034430111266725e-03 -8.093026860987241333e-01 1.702954491447735211e-02 5.871098193960923028e-01
1.413393888055760384e+09 -1.046133984345942736e-04 -2.676403673831373453e-04 4.564990231301635504e-04 6.359020314142546995e-03 -8.093770233837764838e-01 1.701643211013719598e-02 5.870083797675318404e-01
1.413393888105760574e+09 -1.292045199079439044e-04 -2.579979773145169020e-04 4.329700022935867310e-04 6.428831854795813427e-03 -8.094168481612418198e-01 1.704685860369898123e-02 5.869518214005723378e-01
1.413393888155760527e+09 -1.597133668838068843e-04 -1.705969625618308783e-04 5.141226574778556824e-04 6.367547510724539360e-03 -8.092988230638153979e-01 1.699826202820223578e-02 5.871166224986674731e-01
1.413393888205760717e+09 -2.041729749180376530e-04 -3.219635400455445051e-04 4.627581511158496141e-04 6.465135600380870345e-03 -8.094156375093873867e-01 1.696213519098867251e-02 5.869555466529842169e-01
1.413393888255760431e+09 -2.237144944956526160e-04 -3.288008447270840406e-04 5.492607597261667252e-04 6.374170513511489590e-03 -8.094071719466924275e-01 1.696480121385623291e-02 5.869681383783077466e-01
1.413393888305760622e+09 -2.115552197210490704e-04 -3.739529056474566460e-04 5.186456255614757538e-04 6.431742335848891941e-03 -8.094097675617296650e-01 1.685725649577069635e-02 5.869670295422289019e-01
1.413393888355760574e+09 -2.050640614470466971e-04 -2.662177721504122019e-04 5.694674327969551086e-04 6.360616988041984526e-03 -8.093819602232890098e-01 1.704294976204857870e-02 5.870007860983202930e-01
1.413393888405760527e+09 -1.913233718369156122e-04 -2.714884758461266756e-04 6.209869752638041973e-04 6.411162915523184805e-03 -8.092609365176964831e-01 1.677626499860417064e-02 5.871747529903411644e-01
