# timestamp tx ty tz qx qy qz qw
1.403636858651666403e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.671119098366384337e-02 -8.081962878606568923e-01 0.000000000000000000e+00 5.838956700183023374e-01
1.403636858701666594e+09 1.625716686248779297e-05 2.350223949179053307e-04 -1.316238194704055786e-05 -7.795485359577794537e-02 -8.088589393525956739e-01 -1.947960576323449567e-03 5.828091132436485911e-01
1.403636858751666546e+09 8.279352914541959763e-05 1.400630222633481026e-03 1.300862058997154236e-03 -7.901448651148094970e-02 -8.098733913249186456e-01 -3.989408670840276401e-03 5.812451165933864017e-01
1.403636858801666737e+09 -9.328508167527616024e-05 3.511769464239478111e-03 3.538839519023895264e-03 -8.017285436437147916e-02 -8.106533998949088105e-01 -4.624850772950594817e-03 5.799930942840806347e-01
1.403636858851666451e+09 4.641691688448190689e-03 9.851231239736080170e-03 1.046288944780826569e-02 -7.649679016307600610e-02 -8.117045862074547813e-01 -1.244570891046511626e-02 5.789032822106358056e-01
1.403636858901666641e+09 6.342502776533365250e-03 1.437740586698055267e-02 1.580094918608665466e-02 -7.801117952067414263e-02 -8.095723425181861055e-01 -1.453475925854720227e-02 5.816318585434482324e-01
1.403636858951666594e+09 7.688726764172315598e-03 1.986723020672798157e-02 2.293238043785095215e-02 -8.196984407575956533e-02 -8.088831340103098677e-01 -1.292041320079900107e-02 5.820842577312801414e-01
1.403636859001666546e+09 8.383125066757202148e-03 2.563692070543766022e-02 2.988832816481590271e-02 -8.410853913919284774e-02 -8.085173864866141979e-01 -1.411176444611283651e-02 5.822596048988314399e-01
1.403636859051666498e+09 1.023367326706647873e-02 3.091446124017238617e-02 3.803351894021034241e-02 -8.415494319463381889e-02 -8.069346743985061909e-01 -1.746798535582656450e-02 5.843536996348132062e-01
1.403636859101666689e+09 1.090824604034423828e-02 3.636234998703002930e-02 4.659682512283325195e-02 -8.540942457785193065e-02 -8.088586867632243660e-01 -1.853866489159522457e-02 5.814715581565358393e-01
1.403636859151666403e+09 1.191770471632480621e-02 4.132243990898132324e-02 5.391825735569000244e-02 -8.579843297074549180e-02 -8.110012824512997653e-01 -2.044355077952469610e-02 5.783576834396139121e-01
1.403636859201666594e+09 1.226515416055917740e-02 4.587495699524879456e-02 6.049945205450057983e-02 -8.701791312150099211e-02 -8.130345658287710942e-01 -2.077514978633292556e-02 5.753008523502775029e-01
1.403636859251666546e+09 1.280984934419393539e-02 5.006632953882217407e-02 6.880345195531845093e-02 -8.797973247301026090e-02 -8.146781189134625345e-01 -2.384319489074016030e-02 5.727046632383936409e-01
1.403636859301666737e+09 1.352047454565763474e-02 5.361420661211013794e-02 7.865102589130401611e-02 -8.979021157629900329e-02 -8.143428695438981180e-01 -2.676481610499398603e-02 5.727713796506936905e-01
1.403636859351666451e+09 1.556879654526710510e-02 5.554910749197006226e-02 8.957206457853317261e-02 -8.980510784728791551e-02 -8.122890876362063306e-01 -3.147160141256071658e-02 5.754398483040652490e-01
1.403636859401666641e+09 1.636682637035846710e-02 5.958198010921478271e-02 1.056645959615707397e-01 -9.079665050514620916e-02 -8.113380098527854800e-01 -3.440356384550374846e-02 5.764572810017200011e-01
1.403636859451666594e+09 1.652290299534797668e-02 6.434057652950286865e-02 1.254409998655319214e-01 -9.211728817006785419e-02 -8.118415558748335314e-01 -3.569608218586180215e-02 5.754593670203852485e-01
1.403636859501666546e+09 1.589072681963443756e-02 6.802779436111450195e-02 1.461603641510009766e-01 -9.296806417149036661e-02 -8.138888650131274050e-01 -3.757005734133879449e-02 5.723026692609578525e-01
1.403636859551666498e+09 1.462248433381319046e-02 7.064373791217803955e-02 1.665306389331817627e-01 -9.358790282999689125e-02 -8.157859240772957765e-01 -4.071959751423828711e-02 5.692772127000288451e-01
1.403636859601666689e+09 1.266676653176546097e-02 7.304673641920089722e-02 1.872190386056900024e-01 -9.459553720189622927e-02 -8.161338573797436435e-01 -4.571864050932699514e-02 5.682314819595301048e-01
1.403636859651666403e+09 1.075154449790716171e-02 7.517366111278533936e-02 2.079307883977890015e-01 -9.572383119051898481e-02 -8.146824924139871582e-01 -5.101227815047035263e-02 5.696728290644043069e-01
1.403636859701666594e+09 8.034931495785713196e-03 7.716619223356246948e-02 2.297600209712982178e-01 -9.721728658587383554e-02 -8.118038951421659988e-01 -5.407442619019987851e-02 5.732357206709016717e-01
1.403636859751666546e+09 5.567245651036500931e-03 7.903294265270233154e-02 2.534628212451934814e-01 -9.712417017602301139e-02 -8.085026999000449743e-01 -5.904605365258851213e-02 5.774113294437618338e-01
1.403636859801666737e+09 3.140991786494851112e-03 8.063197135925292969e-02 2.771238088607788086e-01 -9.640478897309363859e-02 -8.058603842740523771e-01 -6.465045234945319963e-02 5.806164626771627146e-01
1.403636859851666451e+09 1.826158608309924603e-03 8.226173371076583862e-02 3.005359172821044922e-01 -9.549003951818554881e-02 -8.035630678286939110e-01 -6.991764985313277114e-02 5.833348700477009041e-01
1.403636859901666641e+09 1.235527801327407360e-03 8.283021301031112671e-02 3.212929964065551758e-01 -9.523836562263682248e-02 -8.021242055335323640e-01 -7.264122396628241995e-02 5.850210809803430001e-01
1.403636859951666594e+09 1.118787913583219051e-03 8.300476521253585815e-02 3.396641016006469727e-01 -9.577362909282877146e-02 -8.011593755812276285e-01 -7.404893578610879934e-02 5.860783411777229501e-01
1.403636860001666546e+09 1.480257720686495304e-03 8.392098546028137207e-02 3.555856943130493164e-01 -9.638838860799488206e-02 -8.009069267613890819e-01 -7.588867564249666964e-02 5.860872649327993900e-01
1.403636860051666498e+09 2.716372953727841377e-03 8.564094454050064087e-02 3.656125962734222412e-01 -9.744709762812786558e-02 -8.011527088317208500e-01 -7.773757752011854760e-02 5.853334684918961583e-01
1.403636860101666689e+09 3.315374720841646194e-03 8.811965584754943848e-02 3.674625754356384277e-01 -1.000753601070078491e-01 -8.020407832490674682e-01 -7.765364336077316965e-02 5.836826329243256506e-01
1.403636860151666403e+09 3.977499436587095261e-03 9.053633362054824829e-02 3.605720698833465576e-01 -1.016234596070819396e-01 -8.034922398089113793e-01 -7.698555211658390796e-02 5.815033256909638570e-01
1.403636860201666594e+09 5.416737403720617294e-03 9.240268915891647339e-02 3.444302380084991455e-01 -1.029151180986441205e-01 -8.054607118742592720e-01 -7.565702874976296122e-02 5.787206010628196395e-01
1.403636860251666546e+09 6.959913764148950577e-03 9.330452233552932739e-02 3.215883672237396240e-01 -1.045219470403388196e-01 -8.083551098454823114e-01 -7.213630890719398281e-02 5.748334818978803051e-01
1.403636860301666737e+09 8.808259852230548859e-03 9.334491193294525146e-02 2.934704124927520752e-01 -1.065898651518550483e-01 -8.125498027037957316e-01 -6.879543286330230822e-02 5.689188054459818344e-01
1.403636860351666451e+09 1.099329162389039993e-02 9.337526559829711914e-02 2.641976475715637207e-01 -1.089370201962430035e-01 -8.180480829447220881e-01 -6.675497143815717349e-02 5.607796656526692347e-01
1.403636860401666641e+09 1.350815407931804657e-02 9.329034388065338135e-02 2.350050359964370728e-01 -1.121033169762834791e-01 -8.241416492954181106e-01 -6.436623849292441579e-02 5.514348334679401997e-01
1.403636860451666594e+09 1.672168262302875519e-02 9.308247268199920654e-02 2.059371322393417358e-01 -1.150324642528721131e-01 -8.300026116675173204e-01 -6.194707721878354306e-02 5.422414189427641196e-01
