# timestamp tx ty tz qx qy qz qw
1.403715273262143135e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.835552781643653458e-04 -8.313517681476321197e-01 0.000000000000000000e+00 5.557456884374547545e-01
1.403715273312143087e+09 -5.809590220451354980e-06 -1.309470007981872186e-05 1.004058867692947388e-05 9.709296354401600587e-04 -8.313562433291517006e-01 1.121247746811006834e-05 5.557390159486406134e-01
1.403715273362143040e+09 -8.349423296749591827e-06 -6.090467650210484862e-05 4.968140274286270142e-05 9.258532382632749143e-04 -8.313559114650097559e-01 8.436831317415876497e-06 5.557395893732818282e-01
1.403715273412143230e+09 3.312694025225937366e-05 -1.313922111876308918e-04 1.094043254852294922e-04 9.122558260327001938e-04 -8.313565189086646878e-01 1.820581238282462178e-05 5.557387029224465369e-01
1.403715273462142944e+09 -2.387101994827389717e-05 1.417755120201036334e-04 -6.619034684263169765e-05 3.070249516316172914e-04 -8.317403609235980433e-01 1.075229623084765235e-03 5.551636890392055435e-01
1.403715273512143135e+09 1.575758324179332703e-05 3.279995289631187916e-04 1.422927743988111615e-04 4.397512876317057236e-04 -8.314970285996989841e-01 9.261698664071728012e-04 5.555282533391571187e-01
1.403715273562143087e+09 2.700191362237092108e-05 3.071161918342113495e-04 8.489939500577747822e-05 7.957398760178737524e-04 -8.316125245909257169e-01 1.943080714893782976e-04 5.553556860120636429e-01
1.403715273612143278e+09 8.462663390673696995e-05 3.951101098209619522e-04 -9.193950245389714837e-05 -9.795458131431163313e-05 -8.315180011152558670e-01 1.315854289685918898e-03 5.554962400895956387e-01
1.403715273662142992e+09 -8.470800821669399738e-05 1.312188396696001291e-04 -1.301947631873190403e-04 6.398801012419092849e-04 -8.316732215908346770e-01 2.102186882200435616e-04 5.552649807526867098e-01
1.403715273712143183e+09 -8.469425665680319071e-06 -1.531001325929537416e-04 -3.530632529873400927e-04 1.916168289005544968e-03 -8.315992491669397246e-01 -2.203403775378687951e-03 5.553684921706245614e-01
1.403715273762143135e+09 2.183235483244061470e-05 -1.144195412052795291e-04 -2.243965573143213987e-04 1.674196063953803382e-03 -8.314714248800928464e-01 -1.504415263845425375e-03 5.555629607975332007e-01
1.403715273812143087e+09 2.401475467195268720e-05 8.914241334423422813e-05 -2.809169236570596695e-04 1.253225910594846660e-03 -8.314001848113720117e-01 -5.428619714417216120e-04 5.556724461598878673e-01
1.403715273862143040e+09 -3.199106504325754941e-05 2.881054824683815241e-04 -2.727029786910861731e-04 1.070554085497989368e-03 -8.314761728154579368e-01 1.157538009204455126e-04 5.555593708643266071e-01
1.403715273912143230e+09 -4.005778100690804422e-05 2.494291693437844515e-04 -3.155050799250602722e-04 7.619601441506901936e-04 -8.314581259293788440e-01 3.379962187338455106e-04 5.555867979004721624e-01
1.403715273962142944e+09 2.565740942372940481e-05 2.165383484680205584e-04 -5.699240718968212605e-04 5.808953370572830181e-04 -8.313726103645689980e-01 2.510920141869348986e-04 5.557150189161802478e-01
1.403715274012143135e+09 3.907155041815713048e-05 1.199829966935794801e-06 -5.496963276527822018e-04 5.340567683158145996e-04 -8.313582010839155600e-01 -1.334801697033134379e-03 5.557350758934632706e-01
1.403715274062143087e+09 -4.962875027558766305e-05 -2.458000381011515856e-04 -3.811622154898941517e-04 6.750669349083747743e-04 -8.313607905879831783e-01 -5.167930339468852167e-04 5.557324114018517003e-01
1.403715274112143278e+09 -1.037051042658276856e-04 -2.306128590134903789e-04 -2.529435150790959597e-04 4.967664856048885965e-04 -8.313129993801314788e-01 -7.564291497239773883e-05 5.558043221879600537e-01
1.403715274162142992e+09 -1.608271559234708548e-04 -1.436790480511263013e-04 -2.085459855152294040e-04 4.003685396836451169e-04 -8.313600578435749178e-01 5.799746416963625240e-04 5.557337110134448199e-01
1.403715274212143183e+09 -2.228059165645390749e-04 -1.226497406605631113e-04 -2.862783148884773254e-04 5.372213974149567901e-04 -8.313367359726844263e-01 1.251352860148622313e-03 5.557673766347503985e-01
1.403715274262143135e+09 -2.942539576906710863e-04 -3.229435242246836424e-04 -2.907481684815138578e-04 5.973361069450543355e-04 -8.315038013532862760e-01 7.996889702699245227e-04 5.555181653394971608e-01
1.403715274312143087e+09 -3.265946870669722557e-04 -4.374679992906749249e-04 -4.007446113973855972e-04 6.443785653238686935e-04 -8.315693328370236115e-01 6.626003562641204778e-04 5.554201926667949873e-01
1.403715274362143040e+09 -2.762284420896321535e-04 -3.731947508640587330e-04 -3.957852022722363472e-04 6.399374805535284301e-04 -8.315305862506028323e-01 5.322236781866074209e-04 5.554783446253384049e-01
1.403715274412143230e+09 -2.597064885776489973e-04 -3.752750344574451447e-04 -3.431770310271531343e-04 7.613918137387436398e-04 -8.315805003098368786e-01 2.644750678744572665e-04 5.554036566677300613e-01
1.403715274462142944e+09 -2.630625676829367876e-04 -1.379359600832685828e-04 -3.095834399573504925e-04 5.254119514711219846e-04 -8.315436466025714068e-01 5.059723398302528458e-04 5.554589379325626242e-01
1.403715274512143135e+09 -3.002452722284942865e-04 1.049657730618491769e-04 -2.728767867665737867e-04 7.840932074539489057e-04 -8.315160705195876467e-01 5.802548142243942790e-04 5.554998406569138236e-01
1.403715274562143087e+09 -3.081550239585340023e-04 -6.666108674835413694e-06 -2.247515803901478648e-04 6.942603047738638445e-04 -8.315417815794418077e-01 7.629939435286841156e-04 5.554612509712621993e-01
1.403715274612143278e+09 -2.943335275631397963e-04 7.006153464317321777e-05 -2.225823118351399899e-04 7.353872427572980940e-04 -8.314952010881042632e-01 9.410237268738212571e-04 5.555306510422279853e-01
1.403715274662142992e+09 -2.654728305060416460e-04 8.402237290283665061e-05 -2.199808222940191627e-04 8.183508120438822472e-04 -8.314327541686556966e-01 6.210196392712356633e-04 5.556244414459103886e-01
1.403715274712143183e+09 -1.604151912033557892e-04 -1.152594704763032496e-04 -2.127057814504951239e-04 6.838995450540515542e-04 -8.312993446870108327e-01 6.187415999474064421e-04 5.558242068884647891e-01
1.403715274762143135e+09 -2.018025552388280630e-04 -3.335042274557054043e-04 -1.543281105114147067e-04 6.917056381832417450e-04 -8.313525479876824331e-01 3.407063599175779735e-04 5.557448573013292759e-01
1.403715274812143087e+09 -2.539597044233232737e-04 -4.567446012515574694e-04 -1.306772464886307716e-04 6.026904071585762954e-04 -8.313567715303294969e-01 3.239837039978896789e-04 5.557386528121831537e-01
1.403715274862143040e+09 -1.934544270625337958e-04 -4.584460693877190351e-04 -2.084093575831502676e-04 5.912195671123794422e-04 -8.312874290707242819e-01 3.136346003494385371e-04 5.558423898568248811e-01
1.403715274912143230e+09 -2.685186045709997416e-04 -3.921404131688177586e-04 -2.165630576200783253e-04 5.852968567181953156e-04 -8.313186295312067209e-01 3.687197541770578183e-04 5.557956977772398055e-01
1.403715274962142944e+09 -2.869578311219811440e-04 -3.195650060661137104e-04 -2.150732034351676702e-04 5.466647499828462082e-04 -8.313280248595305011e-01 4.829640328400877517e-04 5.557815964806194220e-01
1.403715275012143135e+09 -3.210361173842102289e-04 -3.362077695783227682e-04 -1.045010867528617382e-04 5.405268202896053873e-04 -8.313346561582047878e-01 4.485003331379103838e-04 5.557717122601034676e-01
1.403715275062143087e+09 -2.657865406945347786e-04 -3.693924518302083015e-04 -1.321633753832429647e-04 5.601045854453510142e-04 -8.313102564397136796e-01 4.871242820057336727e-04 5.558081562292197519e-01
1.403715275112143278e+09 -3.397428372409194708e-04 -3.661934752017259598e-04 -2.045472356257960200e-04 5.511597653923691262e-04 -8.313207931720948407e-01 5.238673000898726737e-04 5.557923718671244906e-01
1.403715275162142992e+09 -3.173286095261573792e-04 -4.103682585991919041e-04 -1.907925325213000178e-04 5.970379838969916810e-04 -8.313367526161501431e-01 4.463126590268705969e-04 5.557685202494742072e-01
1.403715275212143183e+09 -2.870494208764284849e-04 -3.811010101344436407e-04 -1.745557092363014817e-04 5.728888429466262588e-04 -8.312856626351862177e-01 4.852346886090637824e-04 5.558449275138256374e-01
1.403715275262143135e+09 -3.333036147523671389e-04 -3.458098508417606354e-04 -1.066267504938878119e-04 5.300418229024120948e-04 -8.313127919999835358e-01 5.614629009595311412e-04 5.558043231860193556e-01
1.403715275312143087e+09 -3.225217515137046576e-04 -3.326917067170143127e-04 -6.077288708183914423e-05 5.269993249940291931e-04 -8.313127859511538764e-01 5.577191147125223902e-04 5.558043388956509512e-01
1.403715275362143040e+09 -3.388120967429131269e-04 -3.272273461334407330e-04 -4.467835606192238629e-05 5.736449542806639282e-04 -8.313314301107542770e-01 5.268849392826882279e-04 5.557764358388497250e-01
1.403715275412143230e+09 -3.249568108003586531e-04 -3.674512554425746202e-04 -1.407798263244330883e-04 5.825273949859810984e-04 -8.313145173960668766e-01 5.327597312647527981e-04 5.558017182372211318e-01
1.403715275462142944e+09 -3.294385969638824463e-04 -4.429973487276583910e-04 -1.931180449901148677e-04 6.137444113777720681e-04 -8.312862278837735985e-01 4.687428748460038732e-04 5.558440527060459768e-01
1.403715275512143135e+09 -3.258018696215003729e-04 -4.941642400808632374e-04 -1.886918180389329791e-04 5.833622709518866082e-04 -8.312882963868777342e-01 4.577311983517092561e-04 5.558410010612869767e-01
1.403715275562143087e+09 -3.464538895059376955e-04 -4.560482047963887453e-04 -1.209067268064245582e-04 5.645042530889522086e-04 -8.312864828705586184e-01 4.659423056139451805e-04 5.558437259063132574e-01
1.403715275612143278e+09 -3.294754133094102144e-04 -3.656432672869414091e-04 -4.917213664157316089e-05 5.499038237284127606e-04 -8.313246750200802282e-01 4.927837162301380251e-04 5.557865952618432637e-01
1.403715275662142992e+09 -3.528111265040934086e-04 -3.065494238398969173e-04 -4.990778688807040453e-05 5.343994903613181373e-04 -8.313237137229348983e-01 5.435538677362714054e-04 5.557880009214714034e-01
1.403715275712143183e+09 -3.647492849268019199e-04 -3.019160358235239983e-04 -8.257345325546339154e-05 5.722981270681886008e-04 -8.313291036724007599e-01 5.725747880793082565e-04 5.557798719099215079e-01
1.403715275762143135e+09 -3.486031782813370228e-04 -4.106163978576660156e-04 -1.135752027039416134e-04 5.822978388440701184e-04 -8.313231812840019552e-01 5.542785343728304443e-04 5.557887386088170567e-01
1.403715275812143087e+09 -3.563121717888861895e-04 -5.852743051946163177e-04 -1.283151796087622643e-04 5.848993825939295720e-04 -8.313261170224541807e-01 4.984618802952026822e-04 5.557843975723273378e-01
1.403715275862143040e+09 -3.329787286929786205e-04 -5.490103503689169884e-04 -8.969204645836725831e-05 5.757944658855853421e-04 -8.312083147291503549e-01 4.970567333149136270e-04 5.559605731708523457e-01
1.403715275912143230e+09 -2.848899748641997576e-04 -5.279073375277221203e-04 3.589841799112036824e-05 5.426701800474849303e-04 -8.311518166176231626e-01 4.615351643667854327e-04 5.560450972966064498e-01
1.403715275962142944e+09 -1.174989884020760655e-04 -5.370164872147142887e-04 2.835532068274915218e-04 5.828744509229468124e-04 -8.308235255501050798e-01 4.447008169257522184e-04 5.565354722666395748e-01
1.403715276012143135e+09 -9.457065607421100140e-05 -7.599364616908133030e-04 4.042740329168736935e-04 4.628058782387390008e-04 -8.307875411713191438e-01 4.113393956426180460e-04 5.565893262048186019e-01
1.403715276062143087e+09 -1.742788590490818024e-04 -6.800511036999523640e-04 5.991652142256498337e-04 5.313567638576301155e-04 -8.309643585272842303e-01 4.265516038075620577e-04 5.563252381216026166e-01
1.403715276112143278e+09 -3.018946736119687557e-04 -6.483313045464456081e-04 3.575133450794965029e-04 5.494990173688612915e-04 -8.311279934787079160e-01 4.433520011885110339e-04 5.560807135172824989e-01
1.403715276162142992e+09 -2.474945795256644487e-04 -7.400597096420824528e-04 8.347746916115283966e-05 4.720445605138967669e-04 -8.310405405655245659e-01 5.269595291013433802e-04 5.562113981429614995e-01
1.403715276212143183e+09 -2.853846235666424036e-04 -5.667746881954371929e-04 1.929303543874993920e-04 5.811020024292648046e-04 -8.311293804656892936e-01 4.793439579727496510e-04 5.560785785089660260e-01
1.403715276262143135e+09 -3.068071091547608376e-04 -5.736528546549379826e-04 2.145103790098801255e-04 5.463510423543257088e-04 -8.311479784484976374e-01 4.931467405458619079e-04 5.560508036392056708e-01
1.403715276312143087e+09 -3.489794908091425896e-04 -5.712101119570434093e-04 8.865838753990828991e-05 5.563586428028751254e-04 -8.311797717997121415e-01 5.075200885089173374e-04 5.560032552417285556e-01
1.403715276362143040e+09 -3.559024480637162924e-04 -4.934990429319441319e-04 8.699002501089125872e-05 5.808580668328575678e-04 -8.311932352031549120e-01 5.063540100600039204e-04 5.559831040256848489e-01
1.403715276412143230e+09 -3.437969426158815622e-04 -4.404807114042341709e-04 1.957908971235156059e-04 5.786830912783259102e-04 -8.312349754264389823e-01 5.585492363818897379e-04 5.559206497122028967e-01
1.403715276462142944e+09 -3.079955640714615583e-04 -4.643542342819273472e-04 2.014556375797837973e-04 5.845205637538992971e-04 -8.311885446871221106e-01 4.637724404281125365e-04 5.559901495815714467e-01
1.403715276512143135e+09 -1.520881487522274256e-04 -4.494136082939803600e-04 3.010127693414688110e-04 5.565779392815728161e-04 -8.309366269975513308e-01 6.167572694735817991e-04 5.563664545471809220e-01
1.403715276562143087e+09 -1.790673268260434270e-04 -1.912957231979817152e-04 4.893362638540565968e-04 5.341001784066883203e-04 -8.310246049216926112e-01 5.906479908705393987e-04 5.562350868892531608e-01
1.403715276612143278e+09 -3.169541596435010433e-04 -2.253055135952308774e-04 4.543265386018902063e-04 5.220240362300886464e-04 -8.311464465255827827e-01 5.325036266805463579e-04 5.560530805226149287e-01
1.403715276662142992e+09 -3.708727890625596046e-04 -2.442995610181242228e-04 3.083742922171950340e-04 5.049754801138541188e-04 -8.311426938114969687e-01 5.535476177241611473e-04 5.560586849502193729e-01
1.403715276712143183e+09 -2.260946057504042983e-04 -2.491551858838647604e-04 2.307894028490409255e-04 6.119132635849995920e-04 -8.310301161844402262e-01 5.234159672590463523e-04 5.562268400503151966e-01
1.403715276762143135e+09 -1.485897228121757507e-04 -1.940118236234411597e-04 4.527631681412458420e-04 5.748264418721296676e-04 -8.309147771631659740e-01 6.787856055629807282e-04 5.563989952512040649e-01
1.403715276812143087e+09 -3.111999831162393093e-04 -2.970003115478903055e-04 4.875151789747178555e-04 5.284435521863002335e-04 -8.310107678187762525e-01 6.450373981638485689e-04 5.562557041895526133e-01
1.403715276862143040e+09 -3.858423733618110418e-04 -3.656835178844630718e-04 7.206220761872828007e-04 5.296939733990934512e-04 -8.310074048769553468e-01 6.035953442814690666e-04 5.562607735016219523e-01
1.403715276912143230e+09 -3.048668440897017717e-04 -5.071505438536405563e-04 8.263542549684643745e-04 4.349047150921118900e-04 -8.308028744244722041e-01 7.179347658992347005e-04 5.565661499548776314e-01
1.403715276962142944e+09 -1.682568545220419765e-04 -7.056502508930861950e-04 6.708454457111656666e-04 5.115812454634795052e-04 -8.305866003218279614e-01 5.977689784969688214e-04 5.568889299696175854e-01
1.403715277012143135e+09 -6.176919123390689492e-05 -6.982512422837316990e-04 6.730803288519382477e-04 4.209264621458723671e-04 -8.305177752626323739e-01 7.017082588827723132e-04 5.569915218378466149e-01
1.403715277062143087e+09 -1.640588743612170219e-04 -6.270814919844269753e-04 7.083765813149511814e-04 4.276997528772512910e-04 -8.306807654573203914e-01 6.298753265307646763e-04 5.567484945909013661e-01
1.403715277112143278e+09 -1.187469606520608068e-04 -6.436104304157197475e-04 9.538516169413924217e-04 5.388016539609500558e-04 -8.306369719731208079e-01 5.357470905619065443e-04 5.568138319574663653e-01
1.403715277162142992e+09 -1.807109656510874629e-04 -6.200646748766303062e-04 1.146161230280995369e-03 5.556185666753020794e-04 -8.306664804139390901e-01 5.817951319222756977e-04 5.567697469503454233e-01
1.403715277212143183e+09 8.825619443086907268e-05 -5.726108793169260025e-04 1.147991395555436611e-03 3.647894464900542592e-04 -8.306917442248279437e-01 7.916869857952690869e-04 5.567319518736907336e-01
1.403715277262143135e+09 8.215060370275750756e-05 -6.614138255827128887e-04 1.336376531980931759e-03 4.628597556302936145e-04 -8.308472165549837252e-01 5.046997400812113215e-04 5.565001651229360968e-01
1.403715277312143087e+09 9.031793888425454497e-05 -6.397496908903121948e-04 1.177900936454534531e-03 3.164176359921635454e-04 -8.309000873974202728e-01 5.996239009464993455e-04 5.564212299095141478e-01
1.403715277362143040e+09 4.044690626869851258e-08 -6.461687735281884670e-04 1.504319370724260807e-03 5.289490156647785228e-04 -8.310432933305729186e-01 3.821090750581174330e-04 5.562073523568966671e-01
1.403715277412143230e+09 3.541553087416104972e-05 -7.570909219793975353e-04 1.384259667247533798e-03 4.868385967136657465e-04 -8.308652048575088100e-01 4.494499852262666580e-04 5.564733347968989774e-01
1.403715277462142944e+09 -1.825444051064550877e-04 -6.058510625734925270e-04 1.720321946777403355e-03 3.977120048554287114e-04 -8.308819187429090647e-01 6.445341010270071733e-04 5.564482577087068726e-01
1.403715277512143135e+09 -5.332474247552454472e-04 -6.554601131938397884e-04 1.721522770822048187e-03 3.858105251822187796e-04 -8.309186512023698512e-01 6.284051202037860100e-04 5.563934321514570902e-01
1.403715277562143087e+09 -3.264458500780165195e-04 -6.944682681933045387e-04 1.327956677414476871e-03 6.140262412155966971e-04 -8.306569659089322322e-01 4.439609263915447182e-04 5.567840073650086596e-01
