# timestamp tx ty tz qx qy qz qw
1.403638518077829361e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.626838540801538516e-02 -8.345547233196137782e-01 0.000000000000000000e+00 5.506848040586731496e-01
1.403638518127829552e+09 3.164634108543395996e-06 3.669090801849961281e-06 5.680415779352188110e-05 -1.630016268741968366e-02 -8.345649440519842255e-01 5.542731873605159337e-05 5.506683718752007906e-01
1.403638518177829504e+09 8.487684681313112378e-06 5.946448072791099548e-05 1.408467069268226624e-04 -1.632165148457362727e-02 -8.345640223481896047e-01 8.491088294699252294e-05 5.506691285018333604e-01
1.403638518227829695e+09 2.625948582135606557e-06 1.856716116890311241e-04 2.199485898017883301e-04 -1.630291304869016522e-02 -8.345666333905886747e-01 1.025692885201203250e-04 5.506657234082822372e-01
1.403638518277829409e+09 -2.284671645611524582e-04 8.395143668167293072e-04 -3.345478617120534182e-04 -1.383995525815153067e-02 -8.352674169063010190e-01 -3.640976208343814618e-03 5.496576581704091247e-01
1.403638518327829599e+09 4.466885002329945564e-04 1.034549786709249020e-03 4.106314445380121469e-04 -1.410818474150685869e-02 -8.344384486783986699e-01 -3.163586863992364114e-03 5.509114504243316501e-01
1.403638518377829552e+09 -3.705362178152427077e-05 3.295076603535562754e-04 7.145862909965217113e-04 -1.510080121807025159e-02 -8.348239064949266597e-01 -1.757746553431949925e-03 5.503071154129990372e-01
1.403638518427829504e+09 -4.473549197427928448e-04 4.122220561839640141e-04 8.696041768416762352e-04 -1.542903993172181111e-02 -8.356961849487142269e-01 -1.283547296036206733e-03 5.489737550150175505e-01
1.403638518477829456e+09 -1.316881971433758736e-04 1.059153699316084385e-03 4.965281696058809757e-04 -1.680522854922366499e-02 -8.345531574473722403e-01 8.824047186903813400e-04 5.506703488022050008e-01
1.403638518527829647e+09 5.647289799526333809e-04 6.652905722148716450e-04 5.820139194838702679e-04 -1.632338715384400521e-02 -8.332037686331412729e-01 1.847607001430985943e-04 5.527250607950031647e-01
1.403638518577829361e+09 2.736657042987644672e-04 5.480619147419929504e-04 3.542563645169138908e-04 -1.598557263907413040e-02 -8.339759670118073176e-01 -3.737485077730801205e-04 5.515690421209068495e-01
1.403638518627829552e+09 4.635020159184932709e-04 8.355211466550827026e-04 3.410724166315048933e-04 -1.588305140117965072e-02 -8.341339729171731721e-01 -5.215706335768433965e-04 5.513329047568940044e-01
1.403638518677829504e+09 3.647416015155613422e-04 7.384015480056405067e-04 6.664160755462944508e-04 -1.599320277836797921e-02 -8.341149663467986031e-01 -3.680789394832085495e-04 5.513585991884621951e-01
1.403638518727829695e+09 5.626610072795301676e-05 2.513605286367237568e-04 8.002053364180028439e-04 -1.577134529350504577e-02 -8.344012036865899873e-01 -7.708670610295480100e-04 5.509313039916835519e-01
1.403638518777829409e+09 -2.365750697208568454e-04 -5.424446135293692350e-05 8.884812123142182827e-04 -1.553968943305084754e-02 -8.344840145426479783e-01 -1.167591391733419732e-03 5.508117502881105798e-01
1.403638518827829599e+09 -4.467618127819150686e-04 -4.002549394499510527e-05 8.169042412191629410e-04 -1.547382405368604927e-02 -8.345840102977102326e-01 -1.227707765726277281e-03 5.506619500729909022e-01
1.403638518877829552e+09 -5.983936716802418232e-04 7.175901555456221104e-05 4.430452827364206314e-04 -1.557187186318334873e-02 -8.345782306311845256e-01 -1.041687619522915081e-03 5.506683290784946117e-01
1.403638518927829504e+09 -6.101795006543397903e-04 -2.913262287620455027e-04 2.840274537447839975e-04 -1.568300743310121342e-02 -8.344869121574824966e-01 -8.956337168743524774e-04 5.508038076810729544e-01
1.403638518977829456e+09 -4.760075826197862625e-04 -1.534391485620290041e-04 6.441573495976626873e-04 -1.566965270487867892e-02 -8.345159032709184022e-01 -9.378714893795849850e-04 5.507601924332412580e-01
1.403638519027829647e+09 -2.500980917830020189e-04 -5.997830885462462902e-05 8.235823479481041431e-04 -1.571851548215400657e-02 -8.345051748915089940e-01 -8.402262208403819127e-04 5.507752131044274524e-01
1.403638519077829361e+09 -4.588523588608950377e-04 -4.945627006236463785e-05 8.418050128966569901e-04 -1.570003222892786543e-02 -8.345905167277231085e-01 -8.869532213522198687e-04 5.506463399407519610e-01
1.403638519127829552e+09 -5.687937373295426369e-04 -2.352763112867251039e-04 -1.354005071334540844e-04 -1.565985291480322117e-02 -8.345975991587540888e-01 -9.654100894399857873e-04 5.506366174424739413e-01
1.403638519177829504e+09 -7.651133346371352673e-04 -3.065976779907941818e-04 -5.151179502718150616e-04 -1.562623649302334605e-02 -8.345953064067560545e-01 -1.030287103284032108e-03 5.506409299764790655e-01
1.403638519227829695e+09 -6.027416675351560116e-04 1.815121358959004283e-04 -4.465805250220000744e-04 -1.557282247668792703e-02 -8.346125389150025331e-01 -1.064604252647406929e-03 5.506162581178913884e-01
1.403638519277829409e+09 -3.115604922641068697e-04 3.852233639918267727e-04 -2.148552011931315064e-04 -1.554894753868074457e-02 -8.345928933884532164e-01 -1.083878819194802629e-03 5.506466723250350581e-01
1.403638519327829599e+09 -3.339164832141250372e-04 2.434221823932603002e-04 -5.325372912921011448e-04 -1.556578484982402977e-02 -8.345783557736261571e-01 -1.061649361226517894e-03 5.506682733886467673e-01
1.403638519377829552e+09 -5.432734615169465542e-04 -6.964267813600599766e-04 -4.818065208382904530e-04 -1.556707216553231132e-02 -8.346355288480261647e-01 -1.131787161192518518e-03 5.505814374882161966e-01
1.403638519427829504e+09 -6.817808607593178749e-04 -8.473122725263237953e-04 -7.497330079786479473e-04 -1.553813024333169403e-02 -8.346262824576794470e-01 -1.159245682366873880e-03 5.505962143793424746e-01
1.403638519477829456e+09 -9.173571015708148479e-04 -8.990028291009366512e-04 -6.064023473300039768e-04 -1.555707010030586701e-02 -8.346430572152864213e-01 -1.133847853438051676e-03 5.505703034138871299e-01
1.403638519527829647e+09 -6.802044808864593506e-04 -1.759097649483010173e-04 -5.566743202507495880e-04 -1.555983730999213437e-02 -8.346358681301325744e-01 -1.102565611552089363e-03 5.505811869675705239e-01
1.403638519577829361e+09 -8.454157505184412003e-04 -6.820663838880136609e-05 -6.695567863062024117e-04 -1.556824875380318288e-02 -8.346276190093774305e-01 -1.054138166238355800e-03 5.505935488272668543e-01
1.403638519627829552e+09 -7.968524005264043808e-04 4.180290125077590346e-05 -1.787708024494349957e-04 -1.558435237430766569e-02 -8.346188137859786860e-01 -1.046881828531295595e-03 5.506064544427319296e-01
1.403638519677829504e+09 -8.781654178164899349e-04 -8.818389324005693197e-05 -2.271885896334424615e-04 -1.560214572149019874e-02 -8.346226016928728342e-01 -1.031422074491606831e-03 5.506002378866263758e-01
1.403638519727829695e+09 -8.730182889848947525e-04 -3.936883149435743690e-05 -4.950772854499518871e-04 -1.562217724103760579e-02 -8.346051118812018998e-01 -9.613916103079034152e-04 5.506263075137146634e-01
1.403638519777829409e+09 -8.134734234772622585e-04 -7.772352546453475952e-05 -1.065980177372694016e-03 -1.565623211334087050e-02 -8.345874759916133145e-01 -9.321774276312213029e-04 5.506521209976450448e-01
1.403638519827829599e+09 -6.731344619765877724e-04 -8.035064820433035493e-05 -1.476194476708769798e-03 -1.564103331678208531e-02 -8.345849336503242677e-01 -9.890468580771027973e-04 5.506563069528755960e-01
1.403638519877829552e+09 -5.617960705421864986e-04 -2.464352874085307121e-04 -1.582898781634867191e-03 -1.565337466172200126e-02 -8.345848451717305938e-01 -9.785680484963798446e-04 5.506561090880155440e-01
1.403638519927829504e+09 -6.966261425986886024e-04 -4.411838017404079437e-04 -1.251617330126464367e-03 -1.565993507262694248e-02 -8.345749601306139409e-01 -9.825167505599749669e-04 5.506708971948129916e-01
1.403638519977829456e+09 -7.661815616302192211e-04 -6.097547011449933052e-04 -1.147315721027553082e-03 -1.566460807296769439e-02 -8.345849536709003536e-01 -9.444414105583723122e-04 5.506556847890372586e-01
1.403638520027829647e+09 -8.987602195702493191e-04 -6.809246260672807693e-04 -1.154151163063943386e-03 -1.570763381902154365e-02 -8.345836693976369514e-01 -9.015656796731120678e-04 5.506564774829300069e-01
1.403638520077829361e+09 -8.739545592106878757e-04 -6.792504573240876198e-04 -1.179460668936371803e-03 -1.571107611834427625e-02 -8.345660333933497821e-01 -9.268692551861000941e-04 5.506830657525955131e-01
1.403638520127829552e+09 -8.171790977939963341e-04 -1.754010299919173121e-04 -9.925238555297255516e-04 -1.568434331258272002e-02 -8.345723449232097524e-01 -9.045939917717041269e-04 5.506742995400620844e-01
1.403638520177829504e+09 -8.693896816112101078e-04 -3.138791362289339304e-04 -1.060870359651744366e-03 -1.568406185618014329e-02 -8.345917655540620039e-01 -9.200656341396940647e-04 5.506448479303825971e-01
1.403638520227829695e+09 -9.568398236297070980e-04 -3.559769829735159874e-04 -1.164513290859758854e-03 -1.568171907185254843e-02 -8.345911324236752193e-01 -9.189864307489183049e-04 5.506458760679672215e-01
1.403638520277829409e+09 -1.095680752769112587e-03 -3.450101939961314201e-04 -1.239563687704503536e-03 -1.569029590891138706e-02 -8.345925286972680768e-01 -9.109007673761827491e-04 5.506435288975825015e-01
1.403638520327829599e+09 -1.139325671829283237e-03 -2.329304988961666822e-04 -1.210154383443295956e-03 -1.567279296847177636e-02 -8.345708504431033070e-01 -8.886733193203481384e-04 5.506769192648028888e-01
