1413393887055760384,-0.00020,0.00002,-0.00003,-0.00970,0.80763,0.00708,0.58956,0.00030,-0.00122,-0.00071,
1413393887155760640,-0.00012,0.00003,0.00004,-0.00972,0.80760,0.00711,0.58960,0.00037,0.00112,-0.00024,
1413393887255760384,-0.00012,0.00005,0.00004,-0.01006,0.80759,0.00743,0.58961,0.00146,0.00144,-0.00092,
1413393887355760640,-0.00014,0.00006,0.00004,-0.00987,0.80754,0.00730,0.58969,-0.00080,-0.00191,0.00085,
1413393887455760384,-0.00012,0.00003,0.00003,-0.00988,0.80759,0.00726,0.58961,-0.00121,0.00265,0.00134,
1413393887555760384,-0.00016,0.00005,0.00006,-0.01003,0.80762,0.00742,0.58958,-0.00012,-0.00238,0.00033,
1413393887655760640,-0.00020,0.00009,0.00012,-0.00989,0.80732,0.00717,0.58999,-0.00041,0.00591,-0.00654,
1413393887755760384,-0.00019,0.00003,0.00010,-0.00992,0.80726,0.00703,0.59007,-0.00086,0.00100,-0.00475,
1413393887855760640,-0.00022,0.00006,0.00014,-0.00983,0.80739,0.00709,0.58989,0.00005,-0.00065,-0.00374,
1413393887955760384,-0.00017,0.00004,0.00010,-0.00982,0.80749,0.00702,0.58976,-0.00006,0.00004,-0.00149,
1413393888055760384,-0.00012,0.00001,0.00005,-0.00953,0.80759,0.00693,0.58963,0.00185,-0.00014,-0.00001,
1413393888155760640,-0.00018,0.00003,0.00009,-0.00934,0.80749,0.00688,0.58976,0.00016,0.00073,0.00039,
1413393888255760384,-0.00008,0.00003,0.00004,-0.00924,0.80764,0.00682,0.58956,-0.00016,0.00168,0.00169,
1413393888355760640,-0.00017,0.00003,0.00009,-0.00931,0.80771,0.00680,0.58947,-0.00046,0.00091,0.00158,
1413393888455760384,-0.00026,0.00005,0.00019,-0.00915,0.80782,0.00675,0.58932,0.00164,0.00254,0.00020,
1413393888555760384,-0.00029,0.00007,0.00023,-0.00936,0.80776,0.00692,0.58940,-0.00065,0.00318,-0.00580,
1413393888655760640,-0.00014,-0.00003,0.00025,-0.00958,0.80770,0.00688,0.58948,0.00254,-0.00070,0.00227,
1413393888755760384,-0.00016,-0.00001,0.00025,-0.00953,0.80750,0.00671,0.58975,0.00110,0.00074,0.00142,
1413393888855760640,-0.00008,0.00002,0.00023,-0.00898,0.80735,0.00613,0.58998,0.00015,-0.00193,0.00134,
1413393888955760384,-0.00016,-0.00000,0.00025,-0.00827,0.80696,0.00566,0.59053,-0.00034,0.00187,0.00485,
1413393889055760384,-0.00022,-0.00001,0.00038,-0.00812,0.80655,0.00574,0.59109,0.00207,-0.00054,-0.00193,
1413393889155760640,-0.00022,-0.00003,0.00065,-0.00842,0.80631,0.00527,0.59141,-0.00262,-0.00284,-0.00459,
1413393889255760384,-0.00018,0.00001,0.00064,-0.00802,0.80583,0.00524,0.59207,0.00386,0.00209,-0.00424,
1413393889355760640,-0.00003,-0.00055,0.00177,-0.00800,0.80717,0.00488,0.59025,0.00121,-0.00972,-0.00763,
1413393889455760384,-0.00061,-0.00073,0.00093,-0.00603,0.80757,0.00289,0.58974,-0.00848,-0.00379,-0.01325,
1413393889555760384,-0.00177,-0.00139,0.00103,-0.00339,0.81169,0.00012,0.58407,-0.00207,-0.01333,0.01360,
1413393889655760640,-0.00259,-0.00265,0.00363,0.00173,0.81909,-0.00126,0.57366,-0.00830,-0.02621,0.06591,
1413393889755760384,-0.00495,-0.00742,0.01965,0.01419,0.82455,-0.00036,0.56561,0.00686,-0.03165,0.22650,
1413393889855760640,-0.00296,-0.00892,0.05049,0.03551,0.82589,-0.00543,0.56268,0.05863,0.00010,0.40076,
1413393889955760384,0.00414,-0.00652,0.09811,0.06144,0.81836,-0.00887,0.57134,0.11884,0.04956,0.56135,
1413393890055760384,0.01630,0.00339,0.15862,0.08608,0.80721,-0.02026,0.58361,0.16404,0.12299,0.63741,
1413393890155760640,0.03392,0.02036,0.22116,0.09506,0.79938,-0.03946,0.59194,0.19514,0.18142,0.57351,
1413393890255760384,0.05774,0.04024,0.26999,0.10219,0.79630,-0.05654,0.59353,0.23897,0.19996,0.38355,
1413393890355760640,0.08216,0.05920,0.29789,0.09639,0.79479,-0.06173,0.59599,0.25500,0.20013,0.17403,
1413393890455760384,0.10779,0.07795,0.30622,0.09197,0.79233,-0.06585,0.59951,0.26925,0.18905,0.00695,
1413393890555760384,0.13198,0.09737,0.30655,0.08702,0.78066,-0.06654,0.61528,0.25196,0.19197,0.02573,
1413393890655760640,0.15072,0.11793,0.30735,0.08672,0.77341,-0.06370,0.62471,0.18388,0.20071,0.02103,
1413393890755760384,0.16396,0.13974,0.30702,0.08782,0.78021,-0.06214,0.61620,0.12098,0.21557,0.03793,
1413393890855760640,0.17207,0.16313,0.31056,0.08700,0.78962,-0.06030,0.60440,0.07962,0.22269,0.07209,
1413393890955760384,0.17908,0.18787,0.31812,0.08839,0.79471,-0.06007,0.59751,0.07014,0.24022,0.10854,
1413393891055760384,0.18619,0.21304,0.33006,0.09173,0.79721,-0.06041,0.59363,0.07409,0.26093,0.14041,
1413393891155760640,0.19352,0.24056,0.34440,0.09063,0.79761,-0.06075,0.59323,0.07551,0.27305,0.17091,
