1403638519177829632,-0.00053,0.00031,-0.00092,-0.00409,0.83291,0.00295,0.55338,-0.00147,-0.00017,-0.00012,
1403638519277829376,-0.00029,0.00010,-0.00042,-0.00398,0.83293,0.00286,0.55336,-0.00170,-0.00017,-0.00050,
1403638519377829632,-0.00035,0.00009,-0.00060,-0.00396,0.83295,0.00283,0.55333,-0.00069,-0.00057,-0.00065,
1403638519477829376,-0.00028,0.00007,-0.00054,-0.00389,0.83295,0.00280,0.55333,-0.00079,-0.00023,-0.00062,
1403638519577829632,-0.00028,0.00006,-0.00043,-0.00389,0.83293,0.00281,0.55335,-0.00061,0.00009,-0.00011,
1403638519677829632,-0.00019,0.00006,-0.00031,-0.00386,0.83298,0.00277,0.55328,-0.00054,0.00033,-0.00065,
1403638519777829376,-0.00026,0.00013,-0.00050,-0.00394,0.83300,0.00281,0.55326,-0.00050,0.00097,-0.00063,
1403638519877829632,-0.00031,0.00014,-0.00058,-0.00399,0.83302,0.00282,0.55322,-0.00071,0.00179,-0.00073,
1403638519977829376,-0.00036,0.00020,-0.00076,-0.00407,0.83301,0.00286,0.55323,-0.00021,0.00151,-0.00132,
1403638520077829632,-0.00033,0.00021,-0.00066,-0.00408,0.83300,0.00286,0.55325,-0.00088,0.00151,-0.00032,
1403638520177829632,-0.00028,0.00012,-0.00053,-0.00415,0.83302,0.00291,0.55322,-0.00073,0.00117,-0.00019,
1403638520277829376,-0.00026,0.00013,-0.00049,-0.00415,0.83303,0.00291,0.55320,-0.00017,0.00041,0.00074,
1403638520377829632,-0.00021,0.00009,-0.00035,-0.00418,0.83301,0.00292,0.55324,-0.00032,0.00051,-0.00013,
1403638520477829376,-0.00022,0.00012,-0.00043,-0.00421,0.83301,0.00290,0.55323,-0.00038,0.00096,-0.00018,
1403638520577829632,-0.00021,0.00011,-0.00042,-0.00423,0.83303,0.00292,0.55321,-0.00010,0.00085,-0.00056,
1403638520677829632,-0.00026,0.00015,-0.00055,-0.00426,0.83304,0.00298,0.55319,-0.00023,0.00132,-0.00115,
1403638520777829376,-0.00025,0.00008,-0.00049,-0.00428,0.83305,0.00300,0.55317,-0.00024,0.00070,-0.00038,
1403638520877829632,-0.00031,0.00013,-0.00054,-0.00429,0.83301,0.00304,0.55323,-0.00089,0.00007,-0.00158,
1403638520977829376,-0.00042,0.00013,-0.00061,-0.00432,0.83298,0.00312,0.55328,-0.00059,-0.00063,0.00017,
1403638521077829632,-0.00028,0.00005,-0.00038,-0.00430,0.83297,0.00311,0.55329,-0.00128,0.00032,0.00068,
1403638521177829632,-0.00016,0.00005,-0.00031,-0.00440,0.83301,0.00287,0.55323,-0.00119,-0.00314,-0.00099,
1403638521277829376,-0.00020,-0.00003,-0.00035,-0.00409,0.83298,0.00322,0.55328,0.00172,-0.00129,0.00193,
1403638521377829632,-0.00016,0.00001,-0.00031,-0.00433,0.83300,0.00317,0.55325,-0.00135,0.00328,-0.00092,
1403638521477829376,-0.00016,0.00010,-0.00036,-0.00441,0.83305,0.00303,0.55317,0.00096,0.00299,0.00061,
1403638521577829632,0.00021,0.00028,-0.00022,-0.00517,0.83301,0.00167,0.55323,0.00029,-0.00040,-0.00103,
1403638521677829632,-0.00005,0.00004,-0.00024,-0.00443,0.83306,0.00280,0.55315,-0.00401,0.00019,-0.00069,
1403638521777829376,-0.00008,-0.00005,-0.00028,-0.00440,0.83305,0.00282,0.55318,0.00155,-0.00229,0.00183,
1403638521877829632,0.00012,0.00005,-0.00012,-0.00475,0.83303,0.00296,0.55320,0.00095,0.00377,0.00152,
1403638521977829376,0.00069,0.00065,0.00048,-0.00581,0.83262,0.00455,0.55379,0.01296,0.01242,0.00041,
1403638522077829632,0.00152,0.00134,0.00153,-0.00581,0.83462,0.00693,0.55075,0.00170,0.00866,0.04375,
1403638522177829632,0.00194,0.00362,0.01180,-0.00938,0.83582,0.00775,0.54887,0.00854,0.01954,0.15884,
1403638522277829376,0.00339,0.00546,0.03414,-0.01557,0.83100,0.00959,0.55597,0.02819,0.01711,0.28874,
1403638522377829632,0.00618,0.00590,0.06884,-0.02389,0.82609,0.01287,0.56288,0.02836,0.00243,0.39099,
1403638522477829376,0.00886,0.00629,0.11156,-0.03597,0.82598,0.01606,0.56233,0.03024,0.00029,0.43614,
1403638522577829632,0.01099,0.00644,0.15907,-0.05255,0.82658,0.01851,0.56006,0.03621,0.00690,0.45730,
1403638522677829632,0.01425,0.00761,0.20605,-0.05118,0.82073,0.01852,0.56872,0.06587,0.01750,0.47906,
1403638522777829376,0.02097,0.01317,0.25360,-0.03529,0.81463,0.01356,0.57874,0.05508,0.02583,0.49673,
1403638522877829632,0.02627,0.01793,0.30293,-0.03642,0.80859,0.00499,0.58722,0.04368,0.01126,0.49747,
1403638522977829376,0.02939,0.01682,0.34920,-0.04289,0.80380,-0.00066,0.59335,0.01700,-0.03121,0.41817,
1403638523077829632,0.02734,0.00910,0.38473,-0.05830,0.80052,0.00717,0.59642,0.00217,-0.03674,0.25358,
1403638523177829632,0.02756,0.00793,0.40070,-0.04848,0.79894,0.00206,0.59945,-0.02100,-0.05487,0.04036,
1403638523277829376,0.02711,-0.00041,0.39173,-0.04020,0.79688,0.00252,0.60280,0.00229,-0.07319,-0.21856,
1403638523377829632,0.02705,-0.00799,0.36288,-0.04098,0.79512,0.00493,0.60504,0.01131,-0.05794,-0.39928,
1403638523477829376,0.02763,-0.01532,0.31918,-0.03714,0.79920,0.00779,0.59987,-0.01498,-0.07610,-0.48458,
1403638523577829632,0.02425,-0.02225,0.27076,-0.03278,0.80777,0.01341,0.58843,-0.02833,-0.07396,-0.50819,
1403638523677829632,0.01955,-0.02986,0.22189,-0.02901,0.81698,0.01809,0.57565,-0.03798,-0.07049,-0.49206,
1403638523777829376,0.01478,-0.03634,0.17433,-0.02728,0.82167,0.02216,0.56887,-0.04661,-0.05408,-0.45984,
1403638523877829632,0.00763,-0.04240,0.13095,-0.02569,0.82296,0.02612,0.56691,-0.06873,-0.05870,-0.39511,
1403638523977829376,0.00029,-0.04674,0.09726,-0.01620,0.82311,0.03194,0.56674,-0.06188,-0.02396,-0.25866,
1403638524077829632,-0.00473,-0.04819,0.08250,-0.00890,0.82653,0.03994,0.56140,-0.03456,0.00320,-0.01332,
1403638524177829632,-0.00766,-0.04783,0.09800,-0.01061,0.83121,0.04557,0.55398,-0.01340,0.01350,0.27799,
1403638524277829376,-0.00680,-0.04724,0.14046,-0.01813,0.83224,0.04763,0.55208,0.01671,0.00293,0.49262,
1403638524377829632,-0.00399,-0.04635,0.19538,-0.02917,0.82935,0.04743,0.55594,0.03959,0.00881,0.58125,
