1403637131638319104,-0.00010,-0.00001,-0.00023,-0.10253,0.78692,0.07812,0.60345,0.00109,0.00115,0.00091,
1403637131738318848,-0.00009,-0.00013,-0.00026,-0.10200,0.78692,0.07842,0.60349,-0.00022,-0.00262,-0.00029,
1403637131838319104,-0.00012,-0.00003,-0.00027,-0.10235,0.78696,0.07809,0.60343,0.00073,-0.00312,-0.00037,
1403637131938318848,-0.00012,-0.00011,-0.00026,-0.10168,0.78698,0.07763,0.60357,-0.00209,0.00077,-0.00072,
1403637132038319104,-0.00007,-0.00024,-0.00025,-0.10106,0.78698,0.07833,0.60358,-0.00259,-0.00268,-0.00206,
1403637132138319104,0.00009,-0.00037,-0.00023,-0.10035,0.78700,0.07832,0.60368,0.00276,-0.00576,0.00233,
1403637132238318848,0.00006,-0.00030,-0.00021,-0.10067,0.78694,0.07823,0.60372,-0.00007,-0.00598,0.00027,
1403637132338319104,0.00004,-0.00031,-0.00022,-0.10063,0.78700,0.07825,0.60364,-0.00177,0.00225,-0.00071,
1403637132438318848,-0.00004,-0.00022,-0.00024,-0.10080,0.78701,0.07793,0.60364,0.00262,-0.00362,0.00164,
1403637132538319104,0.00000,-0.00023,-0.00023,-0.10065,0.78705,0.07800,0.60361,0.00367,-0.00270,0.00055,
1403637132638319104,0.00016,-0.00040,-0.00022,-0.10008,0.78699,0.07844,0.60373,0.00080,0.00276,0.00100,
1403637132738318848,0.00005,-0.00019,-0.00020,-0.10098,0.78699,0.07796,0.60363,-0.00089,0.00289,0.00047,
1403637132838319104,0.00016,-0.00017,-0.00010,-0.10108,0.78692,0.07792,0.60372,-0.00055,0.00004,0.00151,
1403637132938318848,0.00041,-0.00046,0.00002,-0.10077,0.78675,0.07767,0.60402,0.00383,-0.00056,0.00175,
1403637133038319104,0.00048,0.00007,0.00022,-0.10156,0.78734,0.07596,0.60334,0.00257,-0.00056,0.00135,
1403637133138319104,-0.00126,-0.00023,0.00150,-0.10359,0.78602,0.07635,0.60466,-0.02420,-0.00694,0.01792,
