1413393887055760384,-0.00020,0.00002,-0.00004,-0.00970,0.80763,0.00708,0.58956,0.00030,-0.00122,-0.00071,
1413393887155760640,-0.00012,0.00003,0.00004,-0.00972,0.80761,0.00711,0.58960,0.00037,0.00112,-0.00024,
1413393887255760384,-0.00012,0.00005,0.00005,-0.01006,0.80759,0.00744,0.58961,0.00146,0.00145,-0.00091,
1413393887355760640,-0.00010,0.00005,0.00004,-0.00991,0.80753,0.00731,0.58970,-0.00065,-0.00212,0.00088,
1413393887455760384,-0.00012,0.00004,0.00004,-0.00989,0.80758,0.00724,0.58963,-0.00120,0.00272,0.00125,
1413393887555760384,-0.00023,0.00010,0.00010,-0.01001,0.80759,0.00739,0.58961,-0.00030,-0.00210,0.00066,
1413393887655760640,-0.00038,0.00009,0.00032,-0.00986,0.80734,0.00709,0.58996,-0.00061,0.00568,-0.00455,
1413393887755760384,-0.00033,0.00007,0.00024,-0.01009,0.80730,0.00715,0.59001,-0.00052,0.00113,-0.00479,
1413393887855760640,-0.00025,0.00005,0.00018,-0.01011,0.80742,0.00730,0.58985,0.00025,-0.00062,-0.00393,
1413393887955760384,-0.00022,-0.00000,0.00013,-0.01016,0.80753,0.00728,0.58969,0.00007,-0.00038,-0.00175,
1413393888055760384,-0.00009,-0.00002,0.00008,-0.01002,0.80766,0.00730,0.58952,0.00259,-0.00059,0.00021,
1413393888155760640,-0.00014,0.00002,0.00007,-0.00972,0.80755,0.00717,0.58968,0.00008,0.00078,0.00044,
1413393888255760384,-0.00008,0.00003,0.00005,-0.00963,0.80769,0.00710,0.58948,-0.00030,0.00173,0.00178,
1413393888355760640,-0.00015,0.00003,0.00009,-0.00971,0.80777,0.00710,0.58938,-0.00030,0.00087,0.00144,
1413393888455760384,-0.00021,0.00003,0.00015,-0.00955,0.80787,0.00704,0.58924,0.00165,0.00259,0.00011,
1413393888555760384,-0.00019,0.00004,0.00016,-0.00976,0.80781,0.00721,0.58932,-0.00064,0.00325,-0.00600,
1413393888655760640,-0.00015,0.00002,0.00021,-0.00998,0.80776,0.00716,0.58938,0.00151,0.00010,0.00228,
1413393888755760384,-0.00015,-0.00001,0.00024,-0.00998,0.80757,0.00705,0.58964,0.00112,0.00080,0.00147,
1413393888855760640,-0.00008,0.00002,0.00021,-0.00938,0.80738,0.00642,0.58992,-0.00032,-0.00187,0.00163,
1413393888955760384,-0.00014,-0.00001,0.00024,-0.00866,0.80700,0.00595,0.59046,-0.00029,0.00192,0.00485,
1413393889055760384,-0.00020,-0.00001,0.00035,-0.00851,0.80658,0.00602,0.59103,0.00191,-0.00050,-0.00189,
1413393889155760640,-0.00021,-0.00004,0.00058,-0.00881,0.80634,0.00555,0.59137,-0.00308,-0.00277,-0.00455,
1413393889255760384,-0.00018,0.00000,0.00061,-0.00842,0.80586,0.00552,0.59202,0.00377,0.00208,-0.00429,
